"","Region","Modification","Frequency","axisGroup","Expression","SampleGenes"
"11207","Gene20","H4K12ac",63.1578947368421,20,"Low Expression","NLRs_Seedling"
"11208","Gene20","H3K27me1",10.5263157894737,20,"Low Expression","NLRs_Seedling"
"11209","Gene20","H4K16ac",63.1578947368421,20,"Low Expression","NLRs_Seedling"
"11210","Gene20","H3K14ac",63.1578947368421,20,"Low Expression","NLRs_Seedling"
"11211","Gene20","H2A",15.7894736842105,20,"Low Expression","NLRs_Seedling"
"11212","Gene20","H3",15.7894736842105,20,"Low Expression","NLRs_Seedling"
"11213","Gene20","H2A-X",5.26315789473684,20,"Low Expression","NLRs_Seedling"
"11214","Gene20","H3K18ac",31.5789473684211,20,"Low Expression","NLRs_Seedling"
"11215","Gene40","H3-3",42.1052631578947,40,"Low Expression","NLRs_Seedling"
"11216","Gene40","H3K9me2",5.26315789473684,40,"Low Expression","NLRs_Seedling"
"11217","Gene40","H3K27me3",15.7894736842105,40,"Low Expression","NLRs_Seedling"
"11218","Gene40","H2A-Z",31.5789473684211,40,"Low Expression","NLRs_Seedling"
"11219","Gene40","H2AK121ub",21.0526315789474,40,"Low Expression","NLRs_Seedling"
"11220","Gene40","H3ac",0,40,"Low Expression","NLRs_Seedling"
"11221","Gene40","H3K4me3",63.1578947368421,40,"Low Expression","NLRs_Seedling"
"11222","Gene40","H3K36me3",47.3684210526316,40,"Low Expression","NLRs_Seedling"
"11223","Gene40","H3K27ac",36.8421052631579,40,"Low Expression","NLRs_Seedling"
"11224","Gene40","H4K5ac",21.0526315789474,40,"Low Expression","NLRs_Seedling"
"11225","Gene40","H4K8ac",26.3157894736842,40,"Low Expression","NLRs_Seedling"
"11226","Gene40","H3-1",42.1052631578947,40,"Low Expression","NLRs_Seedling"
"11227","Gene40","H3K9ac",52.6315789473684,40,"Low Expression","NLRs_Seedling"
"11228","Gene40","H4K12ac",26.3157894736842,40,"Low Expression","NLRs_Seedling"
"11229","Gene40","H3K27me1",36.8421052631579,40,"Low Expression","NLRs_Seedling"
"11230","Gene40","H4K16ac",31.5789473684211,40,"Low Expression","NLRs_Seedling"
"11231","Gene40","H3K14ac",31.5789473684211,40,"Low Expression","NLRs_Seedling"
"11232","Gene40","H2A",31.5789473684211,40,"Low Expression","NLRs_Seedling"
"11233","Gene40","H3",21.0526315789474,40,"Low Expression","NLRs_Seedling"
"11234","Gene40","H2A-X",15.7894736842105,40,"Low Expression","NLRs_Seedling"
"11235","Gene40","H3K18ac",5.26315789473684,40,"Low Expression","NLRs_Seedling"
"11236","Gene60","H3-3",52.6315789473684,60,"Low Expression","NLRs_Seedling"
"11237","Gene60","H3K9me2",10.5263157894737,60,"Low Expression","NLRs_Seedling"
"11238","Gene60","H3K27me3",5.26315789473684,60,"Low Expression","NLRs_Seedling"
"11239","Gene60","H2A-Z",26.3157894736842,60,"Low Expression","NLRs_Seedling"
"11240","Gene60","H2AK121ub",10.5263157894737,60,"Low Expression","NLRs_Seedling"
"11241","Gene60","H3ac",0,60,"Low Expression","NLRs_Seedling"
"11242","Gene60","H3K4me3",42.1052631578947,60,"Low Expression","NLRs_Seedling"
"11243","Gene60","H3K36me3",42.1052631578947,60,"Low Expression","NLRs_Seedling"
"11244","Gene60","H3K27ac",15.7894736842105,60,"Low Expression","NLRs_Seedling"
"11245","Gene60","H4K5ac",10.5263157894737,60,"Low Expression","NLRs_Seedling"
"11246","Gene60","H4K8ac",15.7894736842105,60,"Low Expression","NLRs_Seedling"
"11247","Gene60","H3-1",42.1052631578947,60,"Low Expression","NLRs_Seedling"
"11248","Gene60","H3K9ac",31.5789473684211,60,"Low Expression","NLRs_Seedling"
"11249","Gene60","H4K12ac",15.7894736842105,60,"Low Expression","NLRs_Seedling"
"11250","Gene60","H3K27me1",31.5789473684211,60,"Low Expression","NLRs_Seedling"
"11251","Gene60","H4K16ac",31.5789473684211,60,"Low Expression","NLRs_Seedling"
"11252","Gene60","H3K14ac",31.5789473684211,60,"Low Expression","NLRs_Seedling"
"11253","Gene60","H2A",31.5789473684211,60,"Low Expression","NLRs_Seedling"
"11254","Gene60","H3",21.0526315789474,60,"Low Expression","NLRs_Seedling"
"11255","Gene60","H2A-X",10.5263157894737,60,"Low Expression","NLRs_Seedling"
"11256","Gene60","H3K18ac",10.5263157894737,60,"Low Expression","NLRs_Seedling"
"11257","Gene80","H3-3",73.6842105263158,80,"Low Expression","NLRs_Seedling"
"11258","Gene80","H3K9me2",5.26315789473684,80,"Low Expression","NLRs_Seedling"
"11259","Gene80","H3K27me3",10.5263157894737,80,"Low Expression","NLRs_Seedling"
"11260","Gene80","H2A-Z",36.8421052631579,80,"Low Expression","NLRs_Seedling"
"11261","Gene80","H2AK121ub",15.7894736842105,80,"Low Expression","NLRs_Seedling"
"11262","Gene80","H3ac",0,80,"Low Expression","NLRs_Seedling"
"11263","Gene80","H3K4me3",36.8421052631579,80,"Low Expression","NLRs_Seedling"
"11264","Gene80","H3K36me3",26.3157894736842,80,"Low Expression","NLRs_Seedling"
"11265","Gene80","H3K27ac",21.0526315789474,80,"Low Expression","NLRs_Seedling"
"11266","Gene80","H4K5ac",5.26315789473684,80,"Low Expression","NLRs_Seedling"
"11267","Gene80","H4K8ac",21.0526315789474,80,"Low Expression","NLRs_Seedling"
"11268","Gene80","H3-1",31.5789473684211,80,"Low Expression","NLRs_Seedling"
"11269","Gene80","H3K9ac",26.3157894736842,80,"Low Expression","NLRs_Seedling"
"11270","Gene80","H4K12ac",15.7894736842105,80,"Low Expression","NLRs_Seedling"
"11271","Gene80","H3K27me1",36.8421052631579,80,"Low Expression","NLRs_Seedling"
"11272","Gene80","H4K16ac",31.5789473684211,80,"Low Expression","NLRs_Seedling"
"11273","Gene80","H3K14ac",26.3157894736842,80,"Low Expression","NLRs_Seedling"
"11274","Gene80","H2A",42.1052631578947,80,"Low Expression","NLRs_Seedling"
"11275","Gene80","H3",5.26315789473684,80,"Low Expression","NLRs_Seedling"
"11276","Gene80","H2A-X",10.5263157894737,80,"Low Expression","NLRs_Seedling"
"11277","Gene80","H3K18ac",5.26315789473684,80,"Low Expression","NLRs_Seedling"
"11278","Gene100","H3-3",68.4210526315789,100,"Low Expression","NLRs_Seedling"
"11279","Gene100","H3K9me2",5.26315789473684,100,"Low Expression","NLRs_Seedling"
"11280","Gene100","H3K27me3",5.26315789473684,100,"Low Expression","NLRs_Seedling"
"11281","Gene100","H2A-Z",31.5789473684211,100,"Low Expression","NLRs_Seedling"
"11282","Gene100","H2AK121ub",10.5263157894737,100,"Low Expression","NLRs_Seedling"
"11283","Gene100","H3ac",0,100,"Low Expression","NLRs_Seedling"
"11284","Gene100","H3K4me3",21.0526315789474,100,"Low Expression","NLRs_Seedling"
"11285","Gene100","H3K36me3",10.5263157894737,100,"Low Expression","NLRs_Seedling"
"11286","Gene100","H3K27ac",10.5263157894737,100,"Low Expression","NLRs_Seedling"
"11287","Gene100","H4K5ac",10.5263157894737,100,"Low Expression","NLRs_Seedling"
"11288","Gene100","H4K8ac",15.7894736842105,100,"Low Expression","NLRs_Seedling"
"11289","Gene100","H3-1",15.7894736842105,100,"Low Expression","NLRs_Seedling"
"11290","Gene100","H3K9ac",31.5789473684211,100,"Low Expression","NLRs_Seedling"
"11291","Gene100","H4K12ac",15.7894736842105,100,"Low Expression","NLRs_Seedling"
"11292","Gene100","H3K27me1",26.3157894736842,100,"Low Expression","NLRs_Seedling"
"11293","Gene100","H4K16ac",26.3157894736842,100,"Low Expression","NLRs_Seedling"
"11294","Gene100","H3K14ac",26.3157894736842,100,"Low Expression","NLRs_Seedling"
"11295","Gene100","H2A",36.8421052631579,100,"Low Expression","NLRs_Seedling"
"11296","Gene100","H3",0,100,"Low Expression","NLRs_Seedling"
"11297","Gene100","H2A-X",5.26315789473684,100,"Low Expression","NLRs_Seedling"
"11298","Gene100","H3K18ac",5.26315789473684,100,"Low Expression","NLRs_Seedling"
"11299","Downstream","H3-3",52.6315789473684,120,"Low Expression","NLRs_Seedling"
"11300","Downstream","H3K9me2",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11301","Downstream","H3K27me3",10.5263157894737,120,"Low Expression","NLRs_Seedling"
"11302","Downstream","H2A-Z",31.5789473684211,120,"Low Expression","NLRs_Seedling"
"11303","Downstream","H2AK121ub",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11304","Downstream","H3ac",0,120,"Low Expression","NLRs_Seedling"
"11305","Downstream","H3K4me3",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11306","Downstream","H3K36me3",0,120,"Low Expression","NLRs_Seedling"
"11307","Downstream","H3K27ac",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11308","Downstream","H4K5ac",10.5263157894737,120,"Low Expression","NLRs_Seedling"
"11309","Downstream","H4K8ac",10.5263157894737,120,"Low Expression","NLRs_Seedling"
"11310","Downstream","H3-1",15.7894736842105,120,"Low Expression","NLRs_Seedling"
"11311","Downstream","H3K9ac",10.5263157894737,120,"Low Expression","NLRs_Seedling"
"11312","Downstream","H4K12ac",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11313","Downstream","H3K27me1",15.7894736842105,120,"Low Expression","NLRs_Seedling"
"11314","Downstream","H4K16ac",15.7894736842105,120,"Low Expression","NLRs_Seedling"
"11315","Downstream","H3K14ac",10.5263157894737,120,"Low Expression","NLRs_Seedling"
"11316","Downstream","H2A",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11317","Downstream","H3",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11318","Downstream","H2A-X",0,120,"Low Expression","NLRs_Seedling"
"11319","Downstream","H3K18ac",5.26315789473684,120,"Low Expression","NLRs_Seedling"
"11320","DownstreamIntergenic","H3-3",31.5789473684211,140,"Low Expression","NLRs_Seedling"
"11321","DownstreamIntergenic","H3K9me2",10.5263157894737,140,"Low Expression","NLRs_Seedling"
"11322","DownstreamIntergenic","H3K27me3",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11323","DownstreamIntergenic","H2A-Z",26.3157894736842,140,"Low Expression","NLRs_Seedling"
"11324","DownstreamIntergenic","H2AK121ub",15.7894736842105,140,"Low Expression","NLRs_Seedling"
"11325","DownstreamIntergenic","H3ac",0,140,"Low Expression","NLRs_Seedling"
"11326","DownstreamIntergenic","H3K4me3",21.0526315789474,140,"Low Expression","NLRs_Seedling"
"11327","DownstreamIntergenic","H3K36me3",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11328","DownstreamIntergenic","H3K27ac",0,140,"Low Expression","NLRs_Seedling"
"11329","DownstreamIntergenic","H4K5ac",10.5263157894737,140,"Low Expression","NLRs_Seedling"
"11330","DownstreamIntergenic","H4K8ac",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11331","DownstreamIntergenic","H3-1",21.0526315789474,140,"Low Expression","NLRs_Seedling"
"11332","DownstreamIntergenic","H3K9ac",10.5263157894737,140,"Low Expression","NLRs_Seedling"
"11333","DownstreamIntergenic","H4K12ac",0,140,"Low Expression","NLRs_Seedling"
"11334","DownstreamIntergenic","H3K27me1",15.7894736842105,140,"Low Expression","NLRs_Seedling"
"11335","DownstreamIntergenic","H4K16ac",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11336","DownstreamIntergenic","H3K14ac",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11337","DownstreamIntergenic","H2A",10.5263157894737,140,"Low Expression","NLRs_Seedling"
"11338","DownstreamIntergenic","H3",10.5263157894737,140,"Low Expression","NLRs_Seedling"
"11339","DownstreamIntergenic","H2A-X",5.26315789473684,140,"Low Expression","NLRs_Seedling"
"11340","DownstreamIntergenic","H3K18ac",0,140,"Low Expression","NLRs_Seedling"
"11341","UpstreamIntergenic","H3-3",0,-60,"Intermediate Expression","NLRs_Seedling"
"11342","UpstreamIntergenic","H3K9me2",0,-60,"Intermediate Expression","NLRs_Seedling"
"11343","UpstreamIntergenic","H3K27me3",0,-60,"Intermediate Expression","NLRs_Seedling"
"11344","UpstreamIntergenic","H2A-Z",50,-60,"Intermediate Expression","NLRs_Seedling"
"11345","UpstreamIntergenic","H2AK121ub",0,-60,"Intermediate Expression","NLRs_Seedling"
"11346","UpstreamIntergenic","H3ac",0,-60,"Intermediate Expression","NLRs_Seedling"
"11347","UpstreamIntergenic","H3K4me3",0,-60,"Intermediate Expression","NLRs_Seedling"
"11348","UpstreamIntergenic","H3K36me3",0,-60,"Intermediate Expression","NLRs_Seedling"
"11349","UpstreamIntergenic","H3K27ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11350","UpstreamIntergenic","H4K5ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11351","UpstreamIntergenic","H4K8ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11352","UpstreamIntergenic","H3-1",0,-60,"Intermediate Expression","NLRs_Seedling"
"11353","UpstreamIntergenic","H3K9ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11354","UpstreamIntergenic","H4K12ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11355","UpstreamIntergenic","H3K27me1",0,-60,"Intermediate Expression","NLRs_Seedling"
"11356","UpstreamIntergenic","H4K16ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11357","UpstreamIntergenic","H3K14ac",50,-60,"Intermediate Expression","NLRs_Seedling"
"11358","UpstreamIntergenic","H2A",0,-60,"Intermediate Expression","NLRs_Seedling"
"11359","UpstreamIntergenic","H3",0,-60,"Intermediate Expression","NLRs_Seedling"
"11360","UpstreamIntergenic","H2A-X",0,-60,"Intermediate Expression","NLRs_Seedling"
"11361","UpstreamIntergenic","H3K18ac",0,-60,"Intermediate Expression","NLRs_Seedling"
"11362","Promotor1000","H3-3",0,-40,"Intermediate Expression","NLRs_Seedling"
"11363","Promotor1000","H3K9me2",0,-40,"Intermediate Expression","NLRs_Seedling"
"11364","Promotor1000","H3K27me3",0,-40,"Intermediate Expression","NLRs_Seedling"
"11365","Promotor1000","H2A-Z",50,-40,"Intermediate Expression","NLRs_Seedling"
"11366","Promotor1000","H2AK121ub",0,-40,"Intermediate Expression","NLRs_Seedling"
"11367","Promotor1000","H3ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11368","Promotor1000","H3K4me3",50,-40,"Intermediate Expression","NLRs_Seedling"
"11369","Promotor1000","H3K36me3",0,-40,"Intermediate Expression","NLRs_Seedling"
"11370","Promotor1000","H3K27ac",50,-40,"Intermediate Expression","NLRs_Seedling"
"11371","Promotor1000","H4K5ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11372","Promotor1000","H4K8ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11373","Promotor1000","H3-1",0,-40,"Intermediate Expression","NLRs_Seedling"
"11374","Promotor1000","H3K9ac",100,-40,"Intermediate Expression","NLRs_Seedling"
"11375","Promotor1000","H4K12ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11376","Promotor1000","H3K27me1",0,-40,"Intermediate Expression","NLRs_Seedling"
"11377","Promotor1000","H4K16ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11378","Promotor1000","H3K14ac",50,-40,"Intermediate Expression","NLRs_Seedling"
"11379","Promotor1000","H2A",0,-40,"Intermediate Expression","NLRs_Seedling"
"11380","Promotor1000","H3",0,-40,"Intermediate Expression","NLRs_Seedling"
"11381","Promotor1000","H2A-X",0,-40,"Intermediate Expression","NLRs_Seedling"
"11382","Promotor1000","H3K18ac",0,-40,"Intermediate Expression","NLRs_Seedling"
"11383","Promotor500","H3-3",0,-20,"Intermediate Expression","NLRs_Seedling"
"11384","Promotor500","H3K9me2",0,-20,"Intermediate Expression","NLRs_Seedling"
"11385","Promotor500","H3K27me3",50,-20,"Intermediate Expression","NLRs_Seedling"
"11386","Promotor500","H2A-Z",100,-20,"Intermediate Expression","NLRs_Seedling"
"11387","Promotor500","H2AK121ub",50,-20,"Intermediate Expression","NLRs_Seedling"
"11388","Promotor500","H3ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11389","Promotor500","H3K4me3",50,-20,"Intermediate Expression","NLRs_Seedling"
"11390","Promotor500","H3K36me3",0,-20,"Intermediate Expression","NLRs_Seedling"
"11391","Promotor500","H3K27ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11392","Promotor500","H4K5ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11393","Promotor500","H4K8ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11394","Promotor500","H3-1",50,-20,"Intermediate Expression","NLRs_Seedling"
"11395","Promotor500","H3K9ac",100,-20,"Intermediate Expression","NLRs_Seedling"
"11396","Promotor500","H4K12ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11397","Promotor500","H3K27me1",0,-20,"Intermediate Expression","NLRs_Seedling"
"11398","Promotor500","H4K16ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11399","Promotor500","H3K14ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11400","Promotor500","H2A",0,-20,"Intermediate Expression","NLRs_Seedling"
"11401","Promotor500","H3",0,-20,"Intermediate Expression","NLRs_Seedling"
"11402","Promotor500","H2A-X",0,-20,"Intermediate Expression","NLRs_Seedling"
"11403","Promotor500","H3K18ac",0,-20,"Intermediate Expression","NLRs_Seedling"
"11404","Gene20","H3-3",50,20,"Intermediate Expression","NLRs_Seedling"
"11405","Gene20","H3K9me2",0,20,"Intermediate Expression","NLRs_Seedling"
"11406","Gene20","H3K27me3",50,20,"Intermediate Expression","NLRs_Seedling"
"11407","Gene20","H2A-Z",50,20,"Intermediate Expression","NLRs_Seedling"
"11408","Gene20","H2AK121ub",50,20,"Intermediate Expression","NLRs_Seedling"
"11409","Gene20","H3ac",0,20,"Intermediate Expression","NLRs_Seedling"
"11410","Gene20","H3K4me3",50,20,"Intermediate Expression","NLRs_Seedling"
"11411","Gene20","H3K36me3",50,20,"Intermediate Expression","NLRs_Seedling"
"11412","Gene20","H3K27ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11413","Gene20","H4K5ac",0,20,"Intermediate Expression","NLRs_Seedling"
"11414","Gene20","H4K8ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11415","Gene20","H3-1",50,20,"Intermediate Expression","NLRs_Seedling"
"11416","Gene20","H3K9ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11417","Gene20","H4K12ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11418","Gene20","H3K27me1",0,20,"Intermediate Expression","NLRs_Seedling"
"11419","Gene20","H4K16ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11420","Gene20","H3K14ac",0,20,"Intermediate Expression","NLRs_Seedling"
"11421","Gene20","H2A",50,20,"Intermediate Expression","NLRs_Seedling"
"11422","Gene20","H3",50,20,"Intermediate Expression","NLRs_Seedling"
"11423","Gene20","H2A-X",0,20,"Intermediate Expression","NLRs_Seedling"
"11424","Gene20","H3K18ac",50,20,"Intermediate Expression","NLRs_Seedling"
"11425","Gene40","H3-3",50,40,"Intermediate Expression","NLRs_Seedling"
"11426","Gene40","H3K9me2",0,40,"Intermediate Expression","NLRs_Seedling"
"11427","Gene40","H3K27me3",50,40,"Intermediate Expression","NLRs_Seedling"
"11428","Gene40","H2A-Z",50,40,"Intermediate Expression","NLRs_Seedling"
"11429","Gene40","H2AK121ub",50,40,"Intermediate Expression","NLRs_Seedling"
"11430","Gene40","H3ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11431","Gene40","H3K4me3",100,40,"Intermediate Expression","NLRs_Seedling"
"11432","Gene40","H3K36me3",50,40,"Intermediate Expression","NLRs_Seedling"
"11433","Gene40","H3K27ac",50,40,"Intermediate Expression","NLRs_Seedling"
"11434","Gene40","H4K5ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11435","Gene40","H4K8ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11436","Gene40","H3-1",50,40,"Intermediate Expression","NLRs_Seedling"
"11437","Gene40","H3K9ac",50,40,"Intermediate Expression","NLRs_Seedling"
"11438","Gene40","H4K12ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11439","Gene40","H3K27me1",50,40,"Intermediate Expression","NLRs_Seedling"
"11440","Gene40","H4K16ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11441","Gene40","H3K14ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11442","Gene40","H2A",50,40,"Intermediate Expression","NLRs_Seedling"
"11443","Gene40","H3",50,40,"Intermediate Expression","NLRs_Seedling"
"11444","Gene40","H2A-X",50,40,"Intermediate Expression","NLRs_Seedling"
"11445","Gene40","H3K18ac",0,40,"Intermediate Expression","NLRs_Seedling"
"11446","Gene60","H3-3",50,60,"Intermediate Expression","NLRs_Seedling"
"11447","Gene60","H3K9me2",0,60,"Intermediate Expression","NLRs_Seedling"
"11448","Gene60","H3K27me3",50,60,"Intermediate Expression","NLRs_Seedling"
"11449","Gene60","H2A-Z",100,60,"Intermediate Expression","NLRs_Seedling"
"11450","Gene60","H2AK121ub",50,60,"Intermediate Expression","NLRs_Seedling"
"11451","Gene60","H3ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11452","Gene60","H3K4me3",100,60,"Intermediate Expression","NLRs_Seedling"
"11453","Gene60","H3K36me3",50,60,"Intermediate Expression","NLRs_Seedling"
"11454","Gene60","H3K27ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11455","Gene60","H4K5ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11456","Gene60","H4K8ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11457","Gene60","H3-1",0,60,"Intermediate Expression","NLRs_Seedling"
"11458","Gene60","H3K9ac",50,60,"Intermediate Expression","NLRs_Seedling"
"11459","Gene60","H4K12ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11460","Gene60","H3K27me1",0,60,"Intermediate Expression","NLRs_Seedling"
"11461","Gene60","H4K16ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11462","Gene60","H3K14ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11463","Gene60","H2A",50,60,"Intermediate Expression","NLRs_Seedling"
"11464","Gene60","H3",50,60,"Intermediate Expression","NLRs_Seedling"
"11465","Gene60","H2A-X",50,60,"Intermediate Expression","NLRs_Seedling"
"11466","Gene60","H3K18ac",0,60,"Intermediate Expression","NLRs_Seedling"
"11467","Gene80","H3-3",0,80,"Intermediate Expression","NLRs_Seedling"
"11468","Gene80","H3K9me2",0,80,"Intermediate Expression","NLRs_Seedling"
"11469","Gene80","H3K27me3",50,80,"Intermediate Expression","NLRs_Seedling"
"11470","Gene80","H2A-Z",50,80,"Intermediate Expression","NLRs_Seedling"
"11471","Gene80","H2AK121ub",100,80,"Intermediate Expression","NLRs_Seedling"
"11472","Gene80","H3ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11473","Gene80","H3K4me3",50,80,"Intermediate Expression","NLRs_Seedling"
"11474","Gene80","H3K36me3",0,80,"Intermediate Expression","NLRs_Seedling"
"11475","Gene80","H3K27ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11476","Gene80","H4K5ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11477","Gene80","H4K8ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11478","Gene80","H3-1",0,80,"Intermediate Expression","NLRs_Seedling"
"11479","Gene80","H3K9ac",50,80,"Intermediate Expression","NLRs_Seedling"
"11480","Gene80","H4K12ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11481","Gene80","H3K27me1",0,80,"Intermediate Expression","NLRs_Seedling"
"11482","Gene80","H4K16ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11483","Gene80","H3K14ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11484","Gene80","H2A",50,80,"Intermediate Expression","NLRs_Seedling"
"11485","Gene80","H3",0,80,"Intermediate Expression","NLRs_Seedling"
"11486","Gene80","H2A-X",50,80,"Intermediate Expression","NLRs_Seedling"
"11487","Gene80","H3K18ac",0,80,"Intermediate Expression","NLRs_Seedling"
"11488","Gene100","H3-3",50,100,"Intermediate Expression","NLRs_Seedling"
"11489","Gene100","H3K9me2",0,100,"Intermediate Expression","NLRs_Seedling"
"11490","Gene100","H3K27me3",50,100,"Intermediate Expression","NLRs_Seedling"
"11491","Gene100","H2A-Z",100,100,"Intermediate Expression","NLRs_Seedling"
"11492","Gene100","H2AK121ub",50,100,"Intermediate Expression","NLRs_Seedling"
"11493","Gene100","H3ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11494","Gene100","H3K4me3",50,100,"Intermediate Expression","NLRs_Seedling"
"11495","Gene100","H3K36me3",0,100,"Intermediate Expression","NLRs_Seedling"
"11496","Gene100","H3K27ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11497","Gene100","H4K5ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11498","Gene100","H4K8ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11499","Gene100","H3-1",0,100,"Intermediate Expression","NLRs_Seedling"
"11500","Gene100","H3K9ac",50,100,"Intermediate Expression","NLRs_Seedling"
"11501","Gene100","H4K12ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11502","Gene100","H3K27me1",0,100,"Intermediate Expression","NLRs_Seedling"
"11503","Gene100","H4K16ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11504","Gene100","H3K14ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11505","Gene100","H2A",0,100,"Intermediate Expression","NLRs_Seedling"
"11506","Gene100","H3",0,100,"Intermediate Expression","NLRs_Seedling"
"11507","Gene100","H2A-X",0,100,"Intermediate Expression","NLRs_Seedling"
"11508","Gene100","H3K18ac",0,100,"Intermediate Expression","NLRs_Seedling"
"11509","Downstream","H3-3",50,120,"Intermediate Expression","NLRs_Seedling"
"11510","Downstream","H3K9me2",0,120,"Intermediate Expression","NLRs_Seedling"
"11511","Downstream","H3K27me3",0,120,"Intermediate Expression","NLRs_Seedling"
"11512","Downstream","H2A-Z",50,120,"Intermediate Expression","NLRs_Seedling"
"11513","Downstream","H2AK121ub",50,120,"Intermediate Expression","NLRs_Seedling"
"11514","Downstream","H3ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11515","Downstream","H3K4me3",50,120,"Intermediate Expression","NLRs_Seedling"
"11516","Downstream","H3K36me3",0,120,"Intermediate Expression","NLRs_Seedling"
"11517","Downstream","H3K27ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11518","Downstream","H4K5ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11519","Downstream","H4K8ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11520","Downstream","H3-1",0,120,"Intermediate Expression","NLRs_Seedling"
"11521","Downstream","H3K9ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11522","Downstream","H4K12ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11523","Downstream","H3K27me1",0,120,"Intermediate Expression","NLRs_Seedling"
"11524","Downstream","H4K16ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11525","Downstream","H3K14ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11526","Downstream","H2A",0,120,"Intermediate Expression","NLRs_Seedling"
"11527","Downstream","H3",0,120,"Intermediate Expression","NLRs_Seedling"
"11528","Downstream","H2A-X",0,120,"Intermediate Expression","NLRs_Seedling"
"11529","Downstream","H3K18ac",0,120,"Intermediate Expression","NLRs_Seedling"
"11530","DownstreamIntergenic","H3-3",0,140,"Intermediate Expression","NLRs_Seedling"
"11531","DownstreamIntergenic","H3K9me2",0,140,"Intermediate Expression","NLRs_Seedling"
"11532","DownstreamIntergenic","H3K27me3",0,140,"Intermediate Expression","NLRs_Seedling"
"11533","DownstreamIntergenic","H2A-Z",0,140,"Intermediate Expression","NLRs_Seedling"
