"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"5120","DownstreamIntergenic","H3K36me3",0,"control6_root",140,"No Expression",44
"5121","UpstreamIntergenic","H3K27ac",0,"control6_root",-60,"No Expression",44
"5122","Promotor1000","H3K27ac",0,"control6_root",-40,"No Expression",44
"5123","Promotor500","H3K27ac",0,"control6_root",-20,"No Expression",44
"5124","Gene20","H3K27ac",0,"control6_root",20,"No Expression",44
"5125","Gene40","H3K27ac",0,"control6_root",40,"No Expression",44
"5126","Gene60","H3K27ac",0,"control6_root",60,"No Expression",44
"5127","Gene80","H3K27ac",0,"control6_root",80,"No Expression",44
"5128","Gene100","H3K27ac",0,"control6_root",100,"No Expression",44
"5129","Downstream","H3K27ac",0,"control6_root",120,"No Expression",44
"5130","DownstreamIntergenic","H3K27ac",0,"control6_root",140,"No Expression",44
"5131","UpstreamIntergenic","H4K5ac",0,"control6_root",-60,"No Expression",44
"5132","Promotor1000","H4K5ac",0,"control6_root",-40,"No Expression",44
"5133","Promotor500","H4K5ac",0,"control6_root",-20,"No Expression",44
"5134","Gene20","H4K5ac",0,"control6_root",20,"No Expression",44
"5135","Gene40","H4K5ac",0,"control6_root",40,"No Expression",44
"5136","Gene60","H4K5ac",0,"control6_root",60,"No Expression",44
"5137","Gene80","H4K5ac",0,"control6_root",80,"No Expression",44
"5138","Gene100","H4K5ac",0,"control6_root",100,"No Expression",44
"5139","Downstream","H4K5ac",0,"control6_root",120,"No Expression",44
"5140","DownstreamIntergenic","H4K5ac",0,"control6_root",140,"No Expression",44
"5141","UpstreamIntergenic","H4K8ac",0,"control6_root",-60,"No Expression",44
"5142","Promotor1000","H4K8ac",0,"control6_root",-40,"No Expression",44
"5143","Promotor500","H4K8ac",0,"control6_root",-20,"No Expression",44
"5144","Gene20","H4K8ac",0,"control6_root",20,"No Expression",44
"5145","Gene40","H4K8ac",0,"control6_root",40,"No Expression",44
"5146","Gene60","H4K8ac",0,"control6_root",60,"No Expression",44
"5147","Gene80","H4K8ac",0,"control6_root",80,"No Expression",44
"5148","Gene100","H4K8ac",0,"control6_root",100,"No Expression",44
"5149","Downstream","H4K8ac",0,"control6_root",120,"No Expression",44
"5150","DownstreamIntergenic","H4K8ac",0,"control6_root",140,"No Expression",44
"5151","UpstreamIntergenic","H3-1",0,"control6_root",-60,"No Expression",44
"5152","Promotor1000","H3-1",0,"control6_root",-40,"No Expression",44
"5153","Promotor500","H3-1",0,"control6_root",-20,"No Expression",44
"5154","Gene20","H3-1",0,"control6_root",20,"No Expression",44
"5155","Gene40","H3-1",0,"control6_root",40,"No Expression",44
"5156","Gene60","H3-1",0,"control6_root",60,"No Expression",44
"5157","Gene80","H3-1",0,"control6_root",80,"No Expression",44
"5158","Gene100","H3-1",0,"control6_root",100,"No Expression",44
"5159","Downstream","H3-1",0,"control6_root",120,"No Expression",44
"5160","DownstreamIntergenic","H3-1",0,"control6_root",140,"No Expression",44
"5161","UpstreamIntergenic","H3K9ac",0,"control6_root",-60,"No Expression",44
"5162","Promotor1000","H3K9ac",0,"control6_root",-40,"No Expression",44
"5163","Promotor500","H3K9ac",0,"control6_root",-20,"No Expression",44
"5164","Gene20","H3K9ac",0,"control6_root",20,"No Expression",44
"5165","Gene40","H3K9ac",0,"control6_root",40,"No Expression",44
"5166","Gene60","H3K9ac",0,"control6_root",60,"No Expression",44
"5167","Gene80","H3K9ac",0,"control6_root",80,"No Expression",44
"5168","Gene100","H3K9ac",0,"control6_root",100,"No Expression",44
"5169","Downstream","H3K9ac",0,"control6_root",120,"No Expression",44
"5170","DownstreamIntergenic","H3K9ac",0,"control6_root",140,"No Expression",44
"5171","UpstreamIntergenic","H4K12ac",0,"control6_root",-60,"No Expression",44
"5172","Promotor1000","H4K12ac",0,"control6_root",-40,"No Expression",44
"5173","Promotor500","H4K12ac",0,"control6_root",-20,"No Expression",44
"5174","Gene20","H4K12ac",0,"control6_root",20,"No Expression",44
"5175","Gene40","H4K12ac",0,"control6_root",40,"No Expression",44
"5176","Gene60","H4K12ac",0,"control6_root",60,"No Expression",44
"5177","Gene80","H4K12ac",0,"control6_root",80,"No Expression",44
"5178","Gene100","H4K12ac",0,"control6_root",100,"No Expression",44
"5179","Downstream","H4K12ac",0,"control6_root",120,"No Expression",44
"5180","DownstreamIntergenic","H4K12ac",0,"control6_root",140,"No Expression",44
"5181","UpstreamIntergenic","H3K27me1",0,"control6_root",-60,"No Expression",44
"5182","Promotor1000","H3K27me1",0,"control6_root",-40,"No Expression",44
"5183","Promotor500","H3K27me1",0,"control6_root",-20,"No Expression",44
"5184","Gene20","H3K27me1",0,"control6_root",20,"No Expression",44
"5185","Gene40","H3K27me1",0,"control6_root",40,"No Expression",44
"5186","Gene60","H3K27me1",0,"control6_root",60,"No Expression",44
"5187","Gene80","H3K27me1",0,"control6_root",80,"No Expression",44
"5188","Gene100","H3K27me1",0,"control6_root",100,"No Expression",44
"5189","Downstream","H3K27me1",0,"control6_root",120,"No Expression",44
"5190","DownstreamIntergenic","H3K27me1",0,"control6_root",140,"No Expression",44
"5191","UpstreamIntergenic","H4K16ac",0,"control6_root",-60,"No Expression",44
"5192","Promotor1000","H4K16ac",0,"control6_root",-40,"No Expression",44
"5193","Promotor500","H4K16ac",0,"control6_root",-20,"No Expression",44
"5194","Gene20","H4K16ac",0,"control6_root",20,"No Expression",44
"5195","Gene40","H4K16ac",0,"control6_root",40,"No Expression",44
"5196","Gene60","H4K16ac",0,"control6_root",60,"No Expression",44
"5197","Gene80","H4K16ac",0,"control6_root",80,"No Expression",44
"5198","Gene100","H4K16ac",0,"control6_root",100,"No Expression",44
"5199","Downstream","H4K16ac",0,"control6_root",120,"No Expression",44
"5200","DownstreamIntergenic","H4K16ac",0,"control6_root",140,"No Expression",44
"5201","UpstreamIntergenic","H3K14ac",0,"control6_root",-60,"No Expression",44
"5202","Promotor1000","H3K14ac",0,"control6_root",-40,"No Expression",44
"5203","Promotor500","H3K14ac",0,"control6_root",-20,"No Expression",44
"5204","Gene20","H3K14ac",0,"control6_root",20,"No Expression",44
"5205","Gene40","H3K14ac",0,"control6_root",40,"No Expression",44
"5206","Gene60","H3K14ac",0,"control6_root",60,"No Expression",44
"5207","Gene80","H3K14ac",0,"control6_root",80,"No Expression",44
"5208","Gene100","H3K14ac",0,"control6_root",100,"No Expression",44
"5209","Downstream","H3K14ac",0,"control6_root",120,"No Expression",44
"5210","DownstreamIntergenic","H3K14ac",0,"control6_root",140,"No Expression",44
"5211","UpstreamIntergenic","H2A",0,"control6_root",-60,"No Expression",44
"5212","Promotor1000","H2A",0,"control6_root",-40,"No Expression",44
"5213","Promotor500","H2A",0,"control6_root",-20,"No Expression",44
"5214","Gene20","H2A",0,"control6_root",20,"No Expression",44
"5215","Gene40","H2A",0,"control6_root",40,"No Expression",44
"5216","Gene60","H2A",0,"control6_root",60,"No Expression",44
"5217","Gene80","H2A",0,"control6_root",80,"No Expression",44
"5218","Gene100","H2A",0,"control6_root",100,"No Expression",44
"5219","Downstream","H2A",0,"control6_root",120,"No Expression",44
"5220","DownstreamIntergenic","H2A",0,"control6_root",140,"No Expression",44
"5221","UpstreamIntergenic","H3",0,"control6_root",-60,"No Expression",44
"5222","Promotor1000","H3",0,"control6_root",-40,"No Expression",44
"5223","Promotor500","H3",0,"control6_root",-20,"No Expression",44
"5224","Gene20","H3",0,"control6_root",20,"No Expression",44
"5225","Gene40","H3",0,"control6_root",40,"No Expression",44
"5226","Gene60","H3",0,"control6_root",60,"No Expression",44
"5227","Gene80","H3",0,"control6_root",80,"No Expression",44
"5228","Gene100","H3",0,"control6_root",100,"No Expression",44
"5229","Downstream","H3",0,"control6_root",120,"No Expression",44
"5230","DownstreamIntergenic","H3",0,"control6_root",140,"No Expression",44
"5231","UpstreamIntergenic","H2A-X",0,"control6_root",-60,"No Expression",44
"5232","Promotor1000","H2A-X",0,"control6_root",-40,"No Expression",44
"5233","Promotor500","H2A-X",0,"control6_root",-20,"No Expression",44
"5234","Gene20","H2A-X",0,"control6_root",20,"No Expression",44
"5235","Gene40","H2A-X",0,"control6_root",40,"No Expression",44
"5236","Gene60","H2A-X",0,"control6_root",60,"No Expression",44
"5237","Gene80","H2A-X",0,"control6_root",80,"No Expression",44
"5238","Gene100","H2A-X",0,"control6_root",100,"No Expression",44
"5239","Downstream","H2A-X",0,"control6_root",120,"No Expression",44
"5240","DownstreamIntergenic","H2A-X",0,"control6_root",140,"No Expression",44
"5241","UpstreamIntergenic","H3K18ac",0,"control6_root",-60,"No Expression",44
"5242","Promotor1000","H3K18ac",0,"control6_root",-40,"No Expression",44
"5243","Promotor500","H3K18ac",0,"control6_root",-20,"No Expression",44
"5244","Gene20","H3K18ac",0,"control6_root",20,"No Expression",44
"5245","Gene40","H3K18ac",0,"control6_root",40,"No Expression",44
"5246","Gene60","H3K18ac",0,"control6_root",60,"No Expression",44
"5247","Gene80","H3K18ac",0,"control6_root",80,"No Expression",44
"5248","Gene100","H3K18ac",0,"control6_root",100,"No Expression",44
"5249","Downstream","H3K18ac",0,"control6_root",120,"No Expression",44
"5250","DownstreamIntergenic","H3K18ac",0,"control6_root",140,"No Expression",44
"5251","UpstreamIntergenic","H3-3",0,"control6_root",-60,"Low Expression",130
"5252","Promotor1000","H3-3",0,"control6_root",-40,"Low Expression",130
"5253","Promotor500","H3-3",0,"control6_root",-20,"Low Expression",130
"5254","Gene20","H3-3",0,"control6_root",20,"Low Expression",130
"5255","Gene40","H3-3",0,"control6_root",40,"Low Expression",130
"5256","Gene60","H3-3",0,"control6_root",60,"Low Expression",130
"5257","Gene80","H3-3",0,"control6_root",80,"Low Expression",130
"5258","Gene100","H3-3",0,"control6_root",100,"Low Expression",130
"5259","Downstream","H3-3",0,"control6_root",120,"Low Expression",130
"5260","DownstreamIntergenic","H3-3",0,"control6_root",140,"Low Expression",130
"5261","UpstreamIntergenic","H3K9me2",0,"control6_root",-60,"Low Expression",130
"5262","Promotor1000","H3K9me2",0,"control6_root",-40,"Low Expression",130
"5263","Promotor500","H3K9me2",0,"control6_root",-20,"Low Expression",130
"5264","Gene20","H3K9me2",0,"control6_root",20,"Low Expression",130
"5265","Gene40","H3K9me2",0,"control6_root",40,"Low Expression",130
"5266","Gene60","H3K9me2",0,"control6_root",60,"Low Expression",130
"5267","Gene80","H3K9me2",0,"control6_root",80,"Low Expression",130
"5268","Gene100","H3K9me2",0,"control6_root",100,"Low Expression",130
"5269","Downstream","H3K9me2",0,"control6_root",120,"Low Expression",130
"5270","DownstreamIntergenic","H3K9me2",0,"control6_root",140,"Low Expression",130
"5271","UpstreamIntergenic","H3K27me3",0.000304619622801441,"control6_root",-60,"Low Expression",130
"5272","Promotor1000","H3K27me3",0.0371,"control6_root",-40,"Low Expression",130
"5273","Promotor500","H3K27me3",0.0285538461538462,"control6_root",-20,"Low Expression",130
"5274","Gene20","H3K27me3",0.0527426845925116,"control6_root",20,"Low Expression",130
"5275","Gene40","H3K27me3",0.0745278973587477,"control6_root",40,"Low Expression",130
"5276","Gene60","H3K27me3",0.105085967572799,"control6_root",60,"Low Expression",130
"5277","Gene80","H3K27me3",0.0749550894305394,"control6_root",80,"Low Expression",130
"5278","Gene100","H3K27me3",0.0561095621012681,"control6_root",100,"Low Expression",130
"5279","Downstream","H3K27me3",0.0223461538461538,"control6_root",120,"Low Expression",130
"5280","DownstreamIntergenic","H3K27me3",0.00417138655670352,"control6_root",140,"Low Expression",130
"5281","UpstreamIntergenic","H2A-Z",0,"control6_root",-60,"Low Expression",130
"5282","Promotor1000","H2A-Z",0,"control6_root",-40,"Low Expression",130
"5283","Promotor500","H2A-Z",0,"control6_root",-20,"Low Expression",130
"5284","Gene20","H2A-Z",0,"control6_root",20,"Low Expression",130
"5285","Gene40","H2A-Z",0,"control6_root",40,"Low Expression",130
"5286","Gene60","H2A-Z",0,"control6_root",60,"Low Expression",130
"5287","Gene80","H2A-Z",0,"control6_root",80,"Low Expression",130
"5288","Gene100","H2A-Z",0,"control6_root",100,"Low Expression",130
"5289","Downstream","H2A-Z",0,"control6_root",120,"Low Expression",130
"5290","DownstreamIntergenic","H2A-Z",0,"control6_root",140,"Low Expression",130
"5291","UpstreamIntergenic","H2AK121ub",0,"control6_root",-60,"Low Expression",130
"5292","Promotor1000","H2AK121ub",0,"control6_root",-40,"Low Expression",130
"5293","Promotor500","H2AK121ub",0,"control6_root",-20,"Low Expression",130
"5294","Gene20","H2AK121ub",0,"control6_root",20,"Low Expression",130
"5295","Gene40","H2AK121ub",0,"control6_root",40,"Low Expression",130
"5296","Gene60","H2AK121ub",0,"control6_root",60,"Low Expression",130
"5297","Gene80","H2AK121ub",0,"control6_root",80,"Low Expression",130
"5298","Gene100","H2AK121ub",0,"control6_root",100,"Low Expression",130
"5299","Downstream","H2AK121ub",0,"control6_root",120,"Low Expression",130
"5300","DownstreamIntergenic","H2AK121ub",0,"control6_root",140,"Low Expression",130
"5301","UpstreamIntergenic","H3ac",0.0145834583809435,"control6_root",-60,"Low Expression",130
"5302","Promotor1000","H3ac",0.195038461538462,"control6_root",-40,"Low Expression",130
"5303","Promotor500","H3ac",0.228384615384615,"control6_root",-20,"Low Expression",130
"5304","Gene20","H3ac",0.643298696132815,"control6_root",20,"Low Expression",130
"5305","Gene40","H3ac",0.475632968514106,"control6_root",40,"Low Expression",130
"5306","Gene60","H3ac",0.287477161149058,"control6_root",60,"Low Expression",130
"5307","Gene80","H3ac",0.213637983260537,"control6_root",80,"Low Expression",130
"5308","Gene100","H3ac",0.152624494017523,"control6_root",100,"Low Expression",130
"5309","Downstream","H3ac",0.115461538461538,"control6_root",120,"Low Expression",130
"5310","DownstreamIntergenic","H3ac",0.00432800295259811,"control6_root",140,"Low Expression",130
"5311","UpstreamIntergenic","H3K4me3",0.00757634325473521,"control6_root",-60,"Low Expression",130
"5312","Promotor1000","H3K4me3",0.0622153846153846,"control6_root",-40,"Low Expression",130
"5313","Promotor500","H3K4me3",0.0673538461538462,"control6_root",-20,"Low Expression",130
"5314","Gene20","H3K4me3",0.256362761646603,"control6_root",20,"Low Expression",130
"5315","Gene40","H3K4me3",0.231332450261449,"control6_root",40,"Low Expression",130
"5316","Gene60","H3K4me3",0.149346337369022,"control6_root",60,"Low Expression",130
"5317","Gene80","H3K4me3",0.108402315110001,"control6_root",80,"Low Expression",130
"5318","Gene100","H3K4me3",0.0832576913306833,"control6_root",100,"Low Expression",130
"5319","Downstream","H3K4me3",0.0396538461538462,"control6_root",120,"Low Expression",130
"5320","DownstreamIntergenic","H3K4me3",0.000852418609427955,"control6_root",140,"Low Expression",130
"5321","UpstreamIntergenic","H3K36me3",0,"control6_root",-60,"Low Expression",130
"5322","Promotor1000","H3K36me3",0,"control6_root",-40,"Low Expression",130
"5323","Promotor500","H3K36me3",0,"control6_root",-20,"Low Expression",130
"5324","Gene20","H3K36me3",0,"control6_root",20,"Low Expression",130
"5325","Gene40","H3K36me3",0,"control6_root",40,"Low Expression",130
"5326","Gene60","H3K36me3",0,"control6_root",60,"Low Expression",130
"5327","Gene80","H3K36me3",0,"control6_root",80,"Low Expression",130
"5328","Gene100","H3K36me3",0,"control6_root",100,"Low Expression",130
"5329","Downstream","H3K36me3",0,"control6_root",120,"Low Expression",130
"5330","DownstreamIntergenic","H3K36me3",0,"control6_root",140,"Low Expression",130
"5331","UpstreamIntergenic","H3K27ac",0,"control6_root",-60,"Low Expression",130
"5332","Promotor1000","H3K27ac",0,"control6_root",-40,"Low Expression",130
"5333","Promotor500","H3K27ac",0,"control6_root",-20,"Low Expression",130
"5334","Gene20","H3K27ac",0,"control6_root",20,"Low Expression",130
"5335","Gene40","H3K27ac",0,"control6_root",40,"Low Expression",130
"5336","Gene60","H3K27ac",0,"control6_root",60,"Low Expression",130
"5337","Gene80","H3K27ac",0,"control6_root",80,"Low Expression",130
"5338","Gene100","H3K27ac",0,"control6_root",100,"Low Expression",130
"5339","Downstream","H3K27ac",0,"control6_root",120,"Low Expression",130
"5340","DownstreamIntergenic","H3K27ac",0,"control6_root",140,"Low Expression",130
"5341","UpstreamIntergenic","H4K5ac",0,"control6_root",-60,"Low Expression",130
"5342","Promotor1000","H4K5ac",0,"control6_root",-40,"Low Expression",130
"5343","Promotor500","H4K5ac",0,"control6_root",-20,"Low Expression",130
"5344","Gene20","H4K5ac",0,"control6_root",20,"Low Expression",130
"5345","Gene40","H4K5ac",0,"control6_root",40,"Low Expression",130
"5346","Gene60","H4K5ac",0,"control6_root",60,"Low Expression",130
"5347","Gene80","H4K5ac",0,"control6_root",80,"Low Expression",130
"5348","Gene100","H4K5ac",0,"control6_root",100,"Low Expression",130
"5349","Downstream","H4K5ac",0,"control6_root",120,"Low Expression",130
"5350","DownstreamIntergenic","H4K5ac",0,"control6_root",140,"Low Expression",130
