"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"4883","Promotor500","H3ac",0,"control6_leaves",-20,"No Expression",71
"4884","Gene20","H3ac",0,"control6_leaves",20,"No Expression",71
"4885","Gene40","H3ac",0,"control6_leaves",40,"No Expression",71
"4886","Gene60","H3ac",0,"control6_leaves",60,"No Expression",71
"4887","Gene80","H3ac",0,"control6_leaves",80,"No Expression",71
"4888","Gene100","H3ac",0,"control6_leaves",100,"No Expression",71
"4889","Downstream","H3ac",0,"control6_leaves",120,"No Expression",71
"4890","DownstreamIntergenic","H3ac",0,"control6_leaves",140,"No Expression",71
"4891","UpstreamIntergenic","H3K4me3",0.000560577394716558,"control6_leaves",-60,"No Expression",71
"4892","Promotor1000","H3K4me3",0.0384507042253521,"control6_leaves",-40,"No Expression",71
"4893","Promotor500","H3K4me3",0.0534084507042254,"control6_leaves",-20,"No Expression",71
"4894","Gene20","H3K4me3",0.095106315241781,"control6_leaves",20,"No Expression",71
"4895","Gene40","H3K4me3",0.0636859250326567,"control6_leaves",40,"No Expression",71
"4896","Gene60","H3K4me3",0.0519678000196279,"control6_leaves",60,"No Expression",71
"4897","Gene80","H3K4me3",0.0293974065252326,"control6_leaves",80,"No Expression",71
"4898","Gene100","H3K4me3",0.028169014084507,"control6_leaves",100,"No Expression",71
"4899","Downstream","H3K4me3",0.0338028169014085,"control6_leaves",120,"No Expression",71
"4900","DownstreamIntergenic","H3K4me3",0,"control6_leaves",140,"No Expression",71
"4901","UpstreamIntergenic","H3K36me3",0,"control6_leaves",-60,"No Expression",71
"4902","Promotor1000","H3K36me3",0.047112676056338,"control6_leaves",-40,"No Expression",71
"4903","Promotor500","H3K36me3",0.038056338028169,"control6_leaves",-20,"No Expression",71
"4904","Gene20","H3K36me3",0.0693316525659984,"control6_leaves",20,"No Expression",71
"4905","Gene40","H3K36me3",0.064809855382966,"control6_leaves",40,"No Expression",71
"4906","Gene60","H3K36me3",0.0563380281690141,"control6_leaves",60,"No Expression",71
"4907","Gene80","H3K36me3",0.0512729579479141,"control6_leaves",80,"No Expression",71
"4908","Gene100","H3K36me3",0.0265788298454545,"control6_leaves",100,"No Expression",71
"4909","Downstream","H3K36me3",0.0140845070422535,"control6_leaves",120,"No Expression",71
"4910","DownstreamIntergenic","H3K36me3",0.00880046634949886,"control6_leaves",140,"No Expression",71
"4911","UpstreamIntergenic","H3K27ac",0,"control6_leaves",-60,"No Expression",71
"4912","Promotor1000","H3K27ac",0,"control6_leaves",-40,"No Expression",71
"4913","Promotor500","H3K27ac",0,"control6_leaves",-20,"No Expression",71
"4914","Gene20","H3K27ac",0,"control6_leaves",20,"No Expression",71
"4915","Gene40","H3K27ac",0,"control6_leaves",40,"No Expression",71
"4916","Gene60","H3K27ac",0,"control6_leaves",60,"No Expression",71
"4917","Gene80","H3K27ac",0,"control6_leaves",80,"No Expression",71
"4918","Gene100","H3K27ac",0,"control6_leaves",100,"No Expression",71
"4919","Downstream","H3K27ac",0,"control6_leaves",120,"No Expression",71
"4920","DownstreamIntergenic","H3K27ac",0,"control6_leaves",140,"No Expression",71
"4921","UpstreamIntergenic","H4K5ac",0,"control6_leaves",-60,"No Expression",71
"4922","Promotor1000","H4K5ac",0,"control6_leaves",-40,"No Expression",71
"4923","Promotor500","H4K5ac",0,"control6_leaves",-20,"No Expression",71
"4924","Gene20","H4K5ac",0,"control6_leaves",20,"No Expression",71
"4925","Gene40","H4K5ac",0,"control6_leaves",40,"No Expression",71
"4926","Gene60","H4K5ac",0,"control6_leaves",60,"No Expression",71
"4927","Gene80","H4K5ac",0,"control6_leaves",80,"No Expression",71
"4928","Gene100","H4K5ac",0,"control6_leaves",100,"No Expression",71
"4929","Downstream","H4K5ac",0,"control6_leaves",120,"No Expression",71
"4930","DownstreamIntergenic","H4K5ac",0,"control6_leaves",140,"No Expression",71
"4931","UpstreamIntergenic","H4K8ac",0,"control6_leaves",-60,"No Expression",71
"4932","Promotor1000","H4K8ac",0,"control6_leaves",-40,"No Expression",71
"4933","Promotor500","H4K8ac",0,"control6_leaves",-20,"No Expression",71
"4934","Gene20","H4K8ac",0,"control6_leaves",20,"No Expression",71
"4935","Gene40","H4K8ac",0,"control6_leaves",40,"No Expression",71
"4936","Gene60","H4K8ac",0,"control6_leaves",60,"No Expression",71
"4937","Gene80","H4K8ac",0,"control6_leaves",80,"No Expression",71
"4938","Gene100","H4K8ac",0,"control6_leaves",100,"No Expression",71
"4939","Downstream","H4K8ac",0,"control6_leaves",120,"No Expression",71
"4940","DownstreamIntergenic","H4K8ac",0,"control6_leaves",140,"No Expression",71
"4941","UpstreamIntergenic","H3-1",0,"control6_leaves",-60,"No Expression",71
"4942","Promotor1000","H3-1",0,"control6_leaves",-40,"No Expression",71
"4943","Promotor500","H3-1",0,"control6_leaves",-20,"No Expression",71
"4944","Gene20","H3-1",0,"control6_leaves",20,"No Expression",71
"4945","Gene40","H3-1",0,"control6_leaves",40,"No Expression",71
"4946","Gene60","H3-1",0,"control6_leaves",60,"No Expression",71
"4947","Gene80","H3-1",0,"control6_leaves",80,"No Expression",71
"4948","Gene100","H3-1",0,"control6_leaves",100,"No Expression",71
"4949","Downstream","H3-1",0,"control6_leaves",120,"No Expression",71
"4950","DownstreamIntergenic","H3-1",0,"control6_leaves",140,"No Expression",71
"4951","UpstreamIntergenic","H3K9ac",0,"control6_leaves",-60,"No Expression",71
"4952","Promotor1000","H3K9ac",0.035830985915493,"control6_leaves",-40,"No Expression",71
"4953","Promotor500","H3K9ac",0.052169014084507,"control6_leaves",-20,"No Expression",71
"4954","Gene20","H3K9ac",0.0855380839866464,"control6_leaves",20,"No Expression",71
"4955","Gene40","H3K9ac",0.0704225352112676,"control6_leaves",40,"No Expression",71
"4956","Gene60","H3K9ac",0.0831356022642315,"control6_leaves",60,"No Expression",71
"4957","Gene80","H3K9ac",0.0492280633910904,"control6_leaves",80,"No Expression",71
"4958","Gene100","H3K9ac",0.0396201998314701,"control6_leaves",100,"No Expression",71
"4959","Downstream","H3K9ac",0.0320422535211268,"control6_leaves",120,"No Expression",71
"4960","DownstreamIntergenic","H3K9ac",0.00212379338633872,"control6_leaves",140,"No Expression",71
"4961","UpstreamIntergenic","H4K12ac",0,"control6_leaves",-60,"No Expression",71
"4962","Promotor1000","H4K12ac",0,"control6_leaves",-40,"No Expression",71
"4963","Promotor500","H4K12ac",0,"control6_leaves",-20,"No Expression",71
"4964","Gene20","H4K12ac",0,"control6_leaves",20,"No Expression",71
"4965","Gene40","H4K12ac",0,"control6_leaves",40,"No Expression",71
"4966","Gene60","H4K12ac",0,"control6_leaves",60,"No Expression",71
"4967","Gene80","H4K12ac",0,"control6_leaves",80,"No Expression",71
"4968","Gene100","H4K12ac",0,"control6_leaves",100,"No Expression",71
"4969","Downstream","H4K12ac",0,"control6_leaves",120,"No Expression",71
"4970","DownstreamIntergenic","H4K12ac",0,"control6_leaves",140,"No Expression",71
"4971","UpstreamIntergenic","H3K27me1",0.0323740088160057,"control6_leaves",-60,"No Expression",71
"4972","Promotor1000","H3K27me1",0.0684788732394366,"control6_leaves",-40,"No Expression",71
"4973","Promotor500","H3K27me1",0.104281690140845,"control6_leaves",-20,"No Expression",71
"4974","Gene20","H3K27me1",0.305406049768144,"control6_leaves",20,"No Expression",71
"4975","Gene40","H3K27me1",0.400146417001804,"control6_leaves",40,"No Expression",71
"4976","Gene60","H3K27me1",0.41886590337182,"control6_leaves",60,"No Expression",71
"4977","Gene80","H3K27me1",0.382329982566068,"control6_leaves",80,"No Expression",71
"4978","Gene100","H3K27me1",0.287882790724056,"control6_leaves",100,"No Expression",71
"4979","Downstream","H3K27me1",0.135492957746479,"control6_leaves",120,"No Expression",71
"4980","DownstreamIntergenic","H3K27me1",0.0361948348806295,"control6_leaves",140,"No Expression",71
"4981","UpstreamIntergenic","H4K16ac",0,"control6_leaves",-60,"No Expression",71
"4982","Promotor1000","H4K16ac",0,"control6_leaves",-40,"No Expression",71
"4983","Promotor500","H4K16ac",0,"control6_leaves",-20,"No Expression",71
"4984","Gene20","H4K16ac",0,"control6_leaves",20,"No Expression",71
"4985","Gene40","H4K16ac",0,"control6_leaves",40,"No Expression",71
"4986","Gene60","H4K16ac",0,"control6_leaves",60,"No Expression",71
"4987","Gene80","H4K16ac",0,"control6_leaves",80,"No Expression",71
"4988","Gene100","H4K16ac",0,"control6_leaves",100,"No Expression",71
"4989","Downstream","H4K16ac",0,"control6_leaves",120,"No Expression",71
"4990","DownstreamIntergenic","H4K16ac",0,"control6_leaves",140,"No Expression",71
"4991","UpstreamIntergenic","H3K14ac",0,"control6_leaves",-60,"No Expression",71
"4992","Promotor1000","H3K14ac",0,"control6_leaves",-40,"No Expression",71
"4993","Promotor500","H3K14ac",0,"control6_leaves",-20,"No Expression",71
"4994","Gene20","H3K14ac",0,"control6_leaves",20,"No Expression",71
"4995","Gene40","H3K14ac",0,"control6_leaves",40,"No Expression",71
"4996","Gene60","H3K14ac",0,"control6_leaves",60,"No Expression",71
"4997","Gene80","H3K14ac",0,"control6_leaves",80,"No Expression",71
"4998","Gene100","H3K14ac",0,"control6_leaves",100,"No Expression",71
"4999","Downstream","H3K14ac",0,"control6_leaves",120,"No Expression",71
"5000","DownstreamIntergenic","H3K14ac",0,"control6_leaves",140,"No Expression",71
"5001","UpstreamIntergenic","H2A",0,"control6_leaves",-60,"No Expression",71
"5002","Promotor1000","H2A",0.045887323943662,"control6_leaves",-40,"No Expression",71
"5003","Promotor500","H2A",0.0285352112676056,"control6_leaves",-20,"No Expression",71
"5004","Gene20","H2A",0.0426569652863832,"control6_leaves",20,"No Expression",71
"5005","Gene40","H2A",0.093396106740756,"control6_leaves",40,"No Expression",71
"5006","Gene60","H2A",0.121830985915493,"control6_leaves",60,"No Expression",71
"5007","Gene80","H2A",0.131048941401019,"control6_leaves",80,"No Expression",71
"5008","Gene100","H2A",0.100820770027927,"control6_leaves",100,"No Expression",71
"5009","Downstream","H2A",0.0704225352112676,"control6_leaves",120,"No Expression",71
"5010","DownstreamIntergenic","H2A",0.0235646597498276,"control6_leaves",140,"No Expression",71
"5011","UpstreamIntergenic","H3",0,"control6_leaves",-60,"No Expression",71
"5012","Promotor1000","H3",0,"control6_leaves",-40,"No Expression",71
"5013","Promotor500","H3",0,"control6_leaves",-20,"No Expression",71
"5014","Gene20","H3",0,"control6_leaves",20,"No Expression",71
"5015","Gene40","H3",0.00306425710222262,"control6_leaves",40,"No Expression",71
"5016","Gene60","H3",0.0184958265457641,"control6_leaves",60,"No Expression",71
"5017","Gene80","H3",0.0132492406488046,"control6_leaves",80,"No Expression",71
"5018","Gene100","H3",0.0184602550991615,"control6_leaves",100,"No Expression",71
"5019","Downstream","H3",0.0140845070422535,"control6_leaves",120,"No Expression",71
"5020","DownstreamIntergenic","H3",0,"control6_leaves",140,"No Expression",71
"5021","UpstreamIntergenic","H2A-X",0.00163659332164338,"control6_leaves",-60,"No Expression",71
"5022","Promotor1000","H2A-X",0.0148028169014085,"control6_leaves",-40,"No Expression",71
"5023","Promotor500","H2A-X",0.014056338028169,"control6_leaves",-20,"No Expression",71
"5024","Gene20","H2A-X",0.0151144018259756,"control6_leaves",20,"No Expression",71
"5025","Gene40","H2A-X",0.0276669920513178,"control6_leaves",40,"No Expression",71
"5026","Gene60","H2A-X",0.0420328239729386,"control6_leaves",60,"No Expression",71
"5027","Gene80","H2A-X",0.0342748344125991,"control6_leaves",80,"No Expression",71
"5028","Gene100","H2A-X",0.0139430395147097,"control6_leaves",100,"No Expression",71
"5029","Downstream","H2A-X",0,"control6_leaves",120,"No Expression",71
"5030","DownstreamIntergenic","H2A-X",0.00262635000031341,"control6_leaves",140,"No Expression",71
"5031","UpstreamIntergenic","H3K18ac",0,"control6_leaves",-60,"No Expression",71
"5032","Promotor1000","H3K18ac",0,"control6_leaves",-40,"No Expression",71
"5033","Promotor500","H3K18ac",0,"control6_leaves",-20,"No Expression",71
"5034","Gene20","H3K18ac",0,"control6_leaves",20,"No Expression",71
"5035","Gene40","H3K18ac",0,"control6_leaves",40,"No Expression",71
"5036","Gene60","H3K18ac",0,"control6_leaves",60,"No Expression",71
"5037","Gene80","H3K18ac",0,"control6_leaves",80,"No Expression",71
"5038","Gene100","H3K18ac",0,"control6_leaves",100,"No Expression",71
"5039","Downstream","H3K18ac",0,"control6_leaves",120,"No Expression",71
"5040","DownstreamIntergenic","H3K18ac",0,"control6_leaves",140,"No Expression",71
"5041","UpstreamIntergenic","H3-3",0,"control6_leaves",-60,"Low Expression",107
"5042","Promotor1000","H3-3",0,"control6_leaves",-40,"Low Expression",107
"5043","Promotor500","H3-3",0,"control6_leaves",-20,"Low Expression",107
"5044","Gene20","H3-3",0,"control6_leaves",20,"Low Expression",107
"5045","Gene40","H3-3",0,"control6_leaves",40,"Low Expression",107
"5046","Gene60","H3-3",0,"control6_leaves",60,"Low Expression",107
"5047","Gene80","H3-3",0,"control6_leaves",80,"Low Expression",107
"5048","Gene100","H3-3",0,"control6_leaves",100,"Low Expression",107
"5049","Downstream","H3-3",0,"control6_leaves",120,"Low Expression",107
"5050","DownstreamIntergenic","H3-3",0,"control6_leaves",140,"Low Expression",107
"5051","UpstreamIntergenic","H3K9me2",0,"control6_leaves",-60,"Low Expression",107
"5052","Promotor1000","H3K9me2",0,"control6_leaves",-40,"Low Expression",107
"5053","Promotor500","H3K9me2",0,"control6_leaves",-20,"Low Expression",107
"5054","Gene20","H3K9me2",0,"control6_leaves",20,"Low Expression",107
"5055","Gene40","H3K9me2",0,"control6_leaves",40,"Low Expression",107
"5056","Gene60","H3K9me2",0,"control6_leaves",60,"Low Expression",107
"5057","Gene80","H3K9me2",0,"control6_leaves",80,"Low Expression",107
"5058","Gene100","H3K9me2",0,"control6_leaves",100,"Low Expression",107
"5059","Downstream","H3K9me2",0,"control6_leaves",120,"Low Expression",107
"5060","DownstreamIntergenic","H3K9me2",0,"control6_leaves",140,"Low Expression",107
"5061","UpstreamIntergenic","H3K27me3",0.0639608989245454,"control6_leaves",-60,"Low Expression",107
"5062","Promotor1000","H3K27me3",0.0497196261682243,"control6_leaves",-40,"Low Expression",107
"5063","Promotor500","H3K27me3",0.0546542056074766,"control6_leaves",-20,"Low Expression",107
"5064","Gene20","H3K27me3",0.0689673684185034,"control6_leaves",20,"Low Expression",107
"5065","Gene40","H3K27me3",0.0593509654552979,"control6_leaves",40,"Low Expression",107
"5066","Gene60","H3K27me3",0.0608773797738162,"control6_leaves",60,"Low Expression",107
"5067","Gene80","H3K27me3",0.0659138204775416,"control6_leaves",80,"Low Expression",107
"5068","Gene100","H3K27me3",0.0633296206837529,"control6_leaves",100,"Low Expression",107
"5069","Downstream","H3K27me3",0.0560747663551402,"control6_leaves",120,"Low Expression",107
"5070","DownstreamIntergenic","H3K27me3",0.0492207452400524,"control6_leaves",140,"Low Expression",107
"5071","UpstreamIntergenic","H2A-Z",0.0298362567490824,"control6_leaves",-60,"Low Expression",107
"5072","Promotor1000","H2A-Z",0.101448598130841,"control6_leaves",-40,"Low Expression",107
"5073","Promotor500","H2A-Z",0.23585046728972,"control6_leaves",-20,"Low Expression",107
"5074","Gene20","H2A-Z",0.606012874784057,"control6_leaves",20,"Low Expression",107
"5075","Gene40","H2A-Z",0.433522187402806,"control6_leaves",40,"Low Expression",107
"5076","Gene60","H2A-Z",0.273310011373719,"control6_leaves",60,"Low Expression",107
"5077","Gene80","H2A-Z",0.221090973552025,"control6_leaves",80,"Low Expression",107
"5078","Gene100","H2A-Z",0.205525515698847,"control6_leaves",100,"Low Expression",107
"5079","Downstream","H2A-Z",0.158831775700935,"control6_leaves",120,"Low Expression",107
"5080","DownstreamIntergenic","H2A-Z",0.0629003028672796,"control6_leaves",140,"Low Expression",107
"5081","UpstreamIntergenic","H2AK121ub",0,"control6_leaves",-60,"Low Expression",107
"5082","Promotor1000","H2AK121ub",0,"control6_leaves",-40,"Low Expression",107
"5083","Promotor500","H2AK121ub",0,"control6_leaves",-20,"Low Expression",107
"5084","Gene20","H2AK121ub",0,"control6_leaves",20,"Low Expression",107
"5085","Gene40","H2AK121ub",0,"control6_leaves",40,"Low Expression",107
"5086","Gene60","H2AK121ub",0,"control6_leaves",60,"Low Expression",107
"5087","Gene80","H2AK121ub",0,"control6_leaves",80,"Low Expression",107
"5088","Gene100","H2AK121ub",0,"control6_leaves",100,"Low Expression",107
"5089","Downstream","H2AK121ub",0,"control6_leaves",120,"Low Expression",107
"5090","DownstreamIntergenic","H2AK121ub",0,"control6_leaves",140,"Low Expression",107
"5091","UpstreamIntergenic","H3ac",0,"control6_leaves",-60,"Low Expression",107
"5092","Promotor1000","H3ac",0,"control6_leaves",-40,"Low Expression",107
"5093","Promotor500","H3ac",0,"control6_leaves",-20,"Low Expression",107
"5094","Gene20","H3ac",0,"control6_leaves",20,"Low Expression",107
"5095","Gene40","H3ac",0,"control6_leaves",40,"Low Expression",107
"5096","Gene60","H3ac",0,"control6_leaves",60,"Low Expression",107
"5097","Gene80","H3ac",0,"control6_leaves",80,"Low Expression",107
"5098","Gene100","H3ac",0,"control6_leaves",100,"Low Expression",107
"5099","Downstream","H3ac",0,"control6_leaves",120,"Low Expression",107
"5100","DownstreamIntergenic","H3ac",0,"control6_leaves",140,"Low Expression",107
"5101","UpstreamIntergenic","H3K4me3",0.00850489398280633,"control6_leaves",-60,"Low Expression",107
"5102","Promotor1000","H3K4me3",0.062411214953271,"control6_leaves",-40,"Low Expression",107
"5103","Promotor500","H3K4me3",0.172130841121495,"control6_leaves",-20,"Low Expression",107
