"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"6742","Promotor1000","H3K27me3",0.0358378378378378,"control8_root",-40,"No Expression",37
"6743","Promotor500","H3K27me3",0.024972972972973,"control8_root",-20,"No Expression",37
"6744","Gene20","H3K27me3",0.0737599027819715,"control8_root",20,"No Expression",37
"6745","Gene40","H3K27me3",0.172457496974327,"control8_root",40,"No Expression",37
"6746","Gene60","H3K27me3",0.143784763359151,"control8_root",60,"No Expression",37
"6747","Gene80","H3K27me3",0.112726016026465,"control8_root",80,"No Expression",37
"6748","Gene100","H3K27me3",0.0616662781044342,"control8_root",100,"No Expression",37
"6749","Downstream","H3K27me3",0.037027027027027,"control8_root",120,"No Expression",37
"6750","DownstreamIntergenic","H3K27me3",0.0266195844085291,"control8_root",140,"No Expression",37
"6751","UpstreamIntergenic","H2A-Z",0,"control8_root",-60,"No Expression",37
"6752","Promotor1000","H2A-Z",0,"control8_root",-40,"No Expression",37
"6753","Promotor500","H2A-Z",0,"control8_root",-20,"No Expression",37
"6754","Gene20","H2A-Z",0,"control8_root",20,"No Expression",37
"6755","Gene40","H2A-Z",0,"control8_root",40,"No Expression",37
"6756","Gene60","H2A-Z",0,"control8_root",60,"No Expression",37
"6757","Gene80","H2A-Z",0,"control8_root",80,"No Expression",37
"6758","Gene100","H2A-Z",0,"control8_root",100,"No Expression",37
"6759","Downstream","H2A-Z",0,"control8_root",120,"No Expression",37
"6760","DownstreamIntergenic","H2A-Z",0,"control8_root",140,"No Expression",37
"6761","UpstreamIntergenic","H2AK121ub",0,"control8_root",-60,"No Expression",37
"6762","Promotor1000","H2AK121ub",0,"control8_root",-40,"No Expression",37
"6763","Promotor500","H2AK121ub",0,"control8_root",-20,"No Expression",37
"6764","Gene20","H2AK121ub",0,"control8_root",20,"No Expression",37
"6765","Gene40","H2AK121ub",0,"control8_root",40,"No Expression",37
"6766","Gene60","H2AK121ub",0,"control8_root",60,"No Expression",37
"6767","Gene80","H2AK121ub",0,"control8_root",80,"No Expression",37
"6768","Gene100","H2AK121ub",0,"control8_root",100,"No Expression",37
"6769","Downstream","H2AK121ub",0,"control8_root",120,"No Expression",37
"6770","DownstreamIntergenic","H2AK121ub",0,"control8_root",140,"No Expression",37
"6771","UpstreamIntergenic","H3ac",0,"control8_root",-60,"No Expression",37
"6772","Promotor1000","H3ac",0.102486486486486,"control8_root",-40,"No Expression",37
"6773","Promotor500","H3ac",0.0961081081081081,"control8_root",-20,"No Expression",37
"6774","Gene20","H3ac",0.152780585662997,"control8_root",20,"No Expression",37
"6775","Gene40","H3ac",0.128797730613619,"control8_root",40,"No Expression",37
"6776","Gene60","H3ac",0.153367539012955,"control8_root",60,"No Expression",37
"6777","Gene80","H3ac",0.1393924489243,"control8_root",80,"No Expression",37
"6778","Gene100","H3ac",0.108108108108108,"control8_root",100,"No Expression",37
"6779","Downstream","H3ac",0.121216216216216,"control8_root",120,"No Expression",37
"6780","DownstreamIntergenic","H3ac",0.0358719036525021,"control8_root",140,"No Expression",37
"6781","UpstreamIntergenic","H3K4me3",0,"control8_root",-60,"No Expression",37
"6782","Promotor1000","H3K4me3",0.0497297297297297,"control8_root",-40,"No Expression",37
"6783","Promotor500","H3K4me3",0.0419459459459459,"control8_root",-20,"No Expression",37
"6784","Gene20","H3K4me3",0.0438411585123794,"control8_root",20,"No Expression",37
"6785","Gene40","H3K4me3",0.0292216311633667,"control8_root",40,"No Expression",37
"6786","Gene60","H3K4me3",0.0833302629336842,"control8_root",60,"No Expression",37
"6787","Gene80","H3K4me3",0.0479041194487695,"control8_root",80,"No Expression",37
"6788","Gene100","H3K4me3",0.0651199972520868,"control8_root",100,"No Expression",37
"6789","Downstream","H3K4me3",0.0141891891891892,"control8_root",120,"No Expression",37
"6790","DownstreamIntergenic","H3K4me3",0,"control8_root",140,"No Expression",37
"6791","UpstreamIntergenic","H3K36me3",0,"control8_root",-60,"No Expression",37
"6792","Promotor1000","H3K36me3",0,"control8_root",-40,"No Expression",37
"6793","Promotor500","H3K36me3",0,"control8_root",-20,"No Expression",37
"6794","Gene20","H3K36me3",0,"control8_root",20,"No Expression",37
"6795","Gene40","H3K36me3",0,"control8_root",40,"No Expression",37
"6796","Gene60","H3K36me3",0,"control8_root",60,"No Expression",37
"6797","Gene80","H3K36me3",0,"control8_root",80,"No Expression",37
"6798","Gene100","H3K36me3",0,"control8_root",100,"No Expression",37
"6799","Downstream","H3K36me3",0,"control8_root",120,"No Expression",37
"6800","DownstreamIntergenic","H3K36me3",0,"control8_root",140,"No Expression",37
"6801","UpstreamIntergenic","H3K27ac",0,"control8_root",-60,"No Expression",37
"6802","Promotor1000","H3K27ac",0,"control8_root",-40,"No Expression",37
"6803","Promotor500","H3K27ac",0,"control8_root",-20,"No Expression",37
"6804","Gene20","H3K27ac",0,"control8_root",20,"No Expression",37
"6805","Gene40","H3K27ac",0,"control8_root",40,"No Expression",37
"6806","Gene60","H3K27ac",0,"control8_root",60,"No Expression",37
"6807","Gene80","H3K27ac",0,"control8_root",80,"No Expression",37
"6808","Gene100","H3K27ac",0,"control8_root",100,"No Expression",37
"6809","Downstream","H3K27ac",0,"control8_root",120,"No Expression",37
"6810","DownstreamIntergenic","H3K27ac",0,"control8_root",140,"No Expression",37
"6811","UpstreamIntergenic","H4K5ac",0,"control8_root",-60,"No Expression",37
"6812","Promotor1000","H4K5ac",0,"control8_root",-40,"No Expression",37
"6813","Promotor500","H4K5ac",0,"control8_root",-20,"No Expression",37
"6814","Gene20","H4K5ac",0,"control8_root",20,"No Expression",37
"6815","Gene40","H4K5ac",0,"control8_root",40,"No Expression",37
"6816","Gene60","H4K5ac",0,"control8_root",60,"No Expression",37
"6817","Gene80","H4K5ac",0,"control8_root",80,"No Expression",37
"6818","Gene100","H4K5ac",0,"control8_root",100,"No Expression",37
"6819","Downstream","H4K5ac",0,"control8_root",120,"No Expression",37
"6820","DownstreamIntergenic","H4K5ac",0,"control8_root",140,"No Expression",37
"6821","UpstreamIntergenic","H4K8ac",0,"control8_root",-60,"No Expression",37
"6822","Promotor1000","H4K8ac",0,"control8_root",-40,"No Expression",37
"6823","Promotor500","H4K8ac",0,"control8_root",-20,"No Expression",37
"6824","Gene20","H4K8ac",0,"control8_root",20,"No Expression",37
"6825","Gene40","H4K8ac",0,"control8_root",40,"No Expression",37
"6826","Gene60","H4K8ac",0,"control8_root",60,"No Expression",37
"6827","Gene80","H4K8ac",0,"control8_root",80,"No Expression",37
"6828","Gene100","H4K8ac",0,"control8_root",100,"No Expression",37
"6829","Downstream","H4K8ac",0,"control8_root",120,"No Expression",37
"6830","DownstreamIntergenic","H4K8ac",0,"control8_root",140,"No Expression",37
"6831","UpstreamIntergenic","H3-1",0,"control8_root",-60,"No Expression",37
"6832","Promotor1000","H3-1",0,"control8_root",-40,"No Expression",37
"6833","Promotor500","H3-1",0,"control8_root",-20,"No Expression",37
"6834","Gene20","H3-1",0,"control8_root",20,"No Expression",37
"6835","Gene40","H3-1",0,"control8_root",40,"No Expression",37
"6836","Gene60","H3-1",0,"control8_root",60,"No Expression",37
"6837","Gene80","H3-1",0,"control8_root",80,"No Expression",37
"6838","Gene100","H3-1",0,"control8_root",100,"No Expression",37
"6839","Downstream","H3-1",0,"control8_root",120,"No Expression",37
"6840","DownstreamIntergenic","H3-1",0,"control8_root",140,"No Expression",37
"6841","UpstreamIntergenic","H3K9ac",0,"control8_root",-60,"No Expression",37
"6842","Promotor1000","H3K9ac",0,"control8_root",-40,"No Expression",37
"6843","Promotor500","H3K9ac",0,"control8_root",-20,"No Expression",37
"6844","Gene20","H3K9ac",0,"control8_root",20,"No Expression",37
"6845","Gene40","H3K9ac",0,"control8_root",40,"No Expression",37
"6846","Gene60","H3K9ac",0,"control8_root",60,"No Expression",37
"6847","Gene80","H3K9ac",0,"control8_root",80,"No Expression",37
"6848","Gene100","H3K9ac",0,"control8_root",100,"No Expression",37
"6849","Downstream","H3K9ac",0,"control8_root",120,"No Expression",37
"6850","DownstreamIntergenic","H3K9ac",0,"control8_root",140,"No Expression",37
"6851","UpstreamIntergenic","H4K12ac",0,"control8_root",-60,"No Expression",37
"6852","Promotor1000","H4K12ac",0,"control8_root",-40,"No Expression",37
"6853","Promotor500","H4K12ac",0,"control8_root",-20,"No Expression",37
"6854","Gene20","H4K12ac",0,"control8_root",20,"No Expression",37
"6855","Gene40","H4K12ac",0,"control8_root",40,"No Expression",37
"6856","Gene60","H4K12ac",0,"control8_root",60,"No Expression",37
"6857","Gene80","H4K12ac",0,"control8_root",80,"No Expression",37
"6858","Gene100","H4K12ac",0,"control8_root",100,"No Expression",37
"6859","Downstream","H4K12ac",0,"control8_root",120,"No Expression",37
"6860","DownstreamIntergenic","H4K12ac",0,"control8_root",140,"No Expression",37
"6861","UpstreamIntergenic","H3K27me1",0,"control8_root",-60,"No Expression",37
"6862","Promotor1000","H3K27me1",0,"control8_root",-40,"No Expression",37
"6863","Promotor500","H3K27me1",0,"control8_root",-20,"No Expression",37
"6864","Gene20","H3K27me1",0,"control8_root",20,"No Expression",37
"6865","Gene40","H3K27me1",0,"control8_root",40,"No Expression",37
"6866","Gene60","H3K27me1",0,"control8_root",60,"No Expression",37
"6867","Gene80","H3K27me1",0,"control8_root",80,"No Expression",37
"6868","Gene100","H3K27me1",0,"control8_root",100,"No Expression",37
"6869","Downstream","H3K27me1",0,"control8_root",120,"No Expression",37
"6870","DownstreamIntergenic","H3K27me1",0,"control8_root",140,"No Expression",37
"6871","UpstreamIntergenic","H4K16ac",0,"control8_root",-60,"No Expression",37
"6872","Promotor1000","H4K16ac",0,"control8_root",-40,"No Expression",37
"6873","Promotor500","H4K16ac",0,"control8_root",-20,"No Expression",37
"6874","Gene20","H4K16ac",0,"control8_root",20,"No Expression",37
"6875","Gene40","H4K16ac",0,"control8_root",40,"No Expression",37
"6876","Gene60","H4K16ac",0,"control8_root",60,"No Expression",37
"6877","Gene80","H4K16ac",0,"control8_root",80,"No Expression",37
"6878","Gene100","H4K16ac",0,"control8_root",100,"No Expression",37
"6879","Downstream","H4K16ac",0,"control8_root",120,"No Expression",37
"6880","DownstreamIntergenic","H4K16ac",0,"control8_root",140,"No Expression",37
"6881","UpstreamIntergenic","H3K14ac",0,"control8_root",-60,"No Expression",37
"6882","Promotor1000","H3K14ac",0,"control8_root",-40,"No Expression",37
"6883","Promotor500","H3K14ac",0,"control8_root",-20,"No Expression",37
"6884","Gene20","H3K14ac",0,"control8_root",20,"No Expression",37
"6885","Gene40","H3K14ac",0,"control8_root",40,"No Expression",37
"6886","Gene60","H3K14ac",0,"control8_root",60,"No Expression",37
"6887","Gene80","H3K14ac",0,"control8_root",80,"No Expression",37
"6888","Gene100","H3K14ac",0,"control8_root",100,"No Expression",37
"6889","Downstream","H3K14ac",0,"control8_root",120,"No Expression",37
"6890","DownstreamIntergenic","H3K14ac",0,"control8_root",140,"No Expression",37
"6891","UpstreamIntergenic","H2A",0,"control8_root",-60,"No Expression",37
"6892","Promotor1000","H2A",0,"control8_root",-40,"No Expression",37
"6893","Promotor500","H2A",0,"control8_root",-20,"No Expression",37
"6894","Gene20","H2A",0,"control8_root",20,"No Expression",37
"6895","Gene40","H2A",0,"control8_root",40,"No Expression",37
"6896","Gene60","H2A",0,"control8_root",60,"No Expression",37
"6897","Gene80","H2A",0,"control8_root",80,"No Expression",37
"6898","Gene100","H2A",0,"control8_root",100,"No Expression",37
"6899","Downstream","H2A",0,"control8_root",120,"No Expression",37
"6900","DownstreamIntergenic","H2A",0,"control8_root",140,"No Expression",37
"6901","UpstreamIntergenic","H3",0,"control8_root",-60,"No Expression",37
"6902","Promotor1000","H3",0,"control8_root",-40,"No Expression",37
"6903","Promotor500","H3",0,"control8_root",-20,"No Expression",37
"6904","Gene20","H3",0,"control8_root",20,"No Expression",37
"6905","Gene40","H3",0,"control8_root",40,"No Expression",37
"6906","Gene60","H3",0,"control8_root",60,"No Expression",37
"6907","Gene80","H3",0,"control8_root",80,"No Expression",37
"6908","Gene100","H3",0,"control8_root",100,"No Expression",37
"6909","Downstream","H3",0,"control8_root",120,"No Expression",37
"6910","DownstreamIntergenic","H3",0,"control8_root",140,"No Expression",37
"6911","UpstreamIntergenic","H2A-X",0,"control8_root",-60,"No Expression",37
"6912","Promotor1000","H2A-X",0,"control8_root",-40,"No Expression",37
"6913","Promotor500","H2A-X",0,"control8_root",-20,"No Expression",37
"6914","Gene20","H2A-X",0,"control8_root",20,"No Expression",37
"6915","Gene40","H2A-X",0,"control8_root",40,"No Expression",37
"6916","Gene60","H2A-X",0,"control8_root",60,"No Expression",37
"6917","Gene80","H2A-X",0,"control8_root",80,"No Expression",37
"6918","Gene100","H2A-X",0,"control8_root",100,"No Expression",37
"6919","Downstream","H2A-X",0,"control8_root",120,"No Expression",37
"6920","DownstreamIntergenic","H2A-X",0,"control8_root",140,"No Expression",37
"6921","UpstreamIntergenic","H3K18ac",0,"control8_root",-60,"No Expression",37
"6922","Promotor1000","H3K18ac",0,"control8_root",-40,"No Expression",37
"6923","Promotor500","H3K18ac",0,"control8_root",-20,"No Expression",37
"6924","Gene20","H3K18ac",0,"control8_root",20,"No Expression",37
"6925","Gene40","H3K18ac",0,"control8_root",40,"No Expression",37
"6926","Gene60","H3K18ac",0,"control8_root",60,"No Expression",37
"6927","Gene80","H3K18ac",0,"control8_root",80,"No Expression",37
"6928","Gene100","H3K18ac",0,"control8_root",100,"No Expression",37
"6929","Downstream","H3K18ac",0,"control8_root",120,"No Expression",37
"6930","DownstreamIntergenic","H3K18ac",0,"control8_root",140,"No Expression",37
"6931","UpstreamIntergenic","H3-3",0,"control8_root",-60,"Low Expression",141
"6932","Promotor1000","H3-3",0,"control8_root",-40,"Low Expression",141
"6933","Promotor500","H3-3",0,"control8_root",-20,"Low Expression",141
"6934","Gene20","H3-3",0,"control8_root",20,"Low Expression",141
"6935","Gene40","H3-3",0,"control8_root",40,"Low Expression",141
"6936","Gene60","H3-3",0,"control8_root",60,"Low Expression",141
"6937","Gene80","H3-3",0,"control8_root",80,"Low Expression",141
"6938","Gene100","H3-3",0,"control8_root",100,"Low Expression",141
"6939","Downstream","H3-3",0,"control8_root",120,"Low Expression",141
"6940","DownstreamIntergenic","H3-3",0,"control8_root",140,"Low Expression",141
"6941","UpstreamIntergenic","H3K9me2",0,"control8_root",-60,"Low Expression",141
"6942","Promotor1000","H3K9me2",0,"control8_root",-40,"Low Expression",141
"6943","Promotor500","H3K9me2",0,"control8_root",-20,"Low Expression",141
"6944","Gene20","H3K9me2",0,"control8_root",20,"Low Expression",141
"6945","Gene40","H3K9me2",0,"control8_root",40,"Low Expression",141
"6946","Gene60","H3K9me2",0,"control8_root",60,"Low Expression",141
"6947","Gene80","H3K9me2",0,"control8_root",80,"Low Expression",141
"6948","Gene100","H3K9me2",0,"control8_root",100,"Low Expression",141
"6949","Downstream","H3K9me2",0,"control8_root",120,"Low Expression",141
"6950","DownstreamIntergenic","H3K9me2",0,"control8_root",140,"Low Expression",141
"6951","UpstreamIntergenic","H3K27me3",0.00692310075760053,"control8_root",-60,"Low Expression",141
"6952","Promotor1000","H3K27me3",0.0273120567375887,"control8_root",-40,"Low Expression",141
"6953","Promotor500","H3K27me3",0.0270070921985816,"control8_root",-20,"Low Expression",141
"6954","Gene20","H3K27me3",0.0593360380074548,"control8_root",20,"Low Expression",141
"6955","Gene40","H3K27me3",0.0730804093240585,"control8_root",40,"Low Expression",141
"6956","Gene60","H3K27me3",0.06346995520613,"control8_root",60,"Low Expression",141
"6957","Gene80","H3K27me3",0.0615486064598678,"control8_root",80,"Low Expression",141
"6958","Gene100","H3K27me3",0.0375219217022563,"control8_root",100,"Low Expression",141
"6959","Downstream","H3K27me3",0.0227304964539007,"control8_root",120,"Low Expression",141
"6960","DownstreamIntergenic","H3K27me3",0.0105553485001249,"control8_root",140,"Low Expression",141
"6961","UpstreamIntergenic","H2A-Z",0,"control8_root",-60,"Low Expression",141
"6962","Promotor1000","H2A-Z",0,"control8_root",-40,"Low Expression",141
"6963","Promotor500","H2A-Z",0,"control8_root",-20,"Low Expression",141
"6964","Gene20","H2A-Z",0,"control8_root",20,"Low Expression",141
"6965","Gene40","H2A-Z",0,"control8_root",40,"Low Expression",141
"6966","Gene60","H2A-Z",0,"control8_root",60,"Low Expression",141
"6967","Gene80","H2A-Z",0,"control8_root",80,"Low Expression",141
"6968","Gene100","H2A-Z",0,"control8_root",100,"Low Expression",141
"6969","Downstream","H2A-Z",0,"control8_root",120,"Low Expression",141
"6970","DownstreamIntergenic","H2A-Z",0,"control8_root",140,"Low Expression",141
"6971","UpstreamIntergenic","H2AK121ub",0,"control8_root",-60,"Low Expression",141
"6972","Promotor1000","H2AK121ub",0,"control8_root",-40,"Low Expression",141
"6973","Promotor500","H2AK121ub",0,"control8_root",-20,"Low Expression",141
"6974","Gene20","H2AK121ub",0,"control8_root",20,"Low Expression",141
"6975","Gene40","H2AK121ub",0,"control8_root",40,"Low Expression",141
"6976","Gene60","H2AK121ub",0,"control8_root",60,"Low Expression",141
"6977","Gene80","H2AK121ub",0,"control8_root",80,"Low Expression",141
"6978","Gene100","H2AK121ub",0,"control8_root",100,"Low Expression",141
"6979","Downstream","H2AK121ub",0,"control8_root",120,"Low Expression",141
"6980","DownstreamIntergenic","H2AK121ub",0,"control8_root",140,"Low Expression",141
"6981","UpstreamIntergenic","H3ac",0.0116714437675204,"control8_root",-60,"Low Expression",141
"6982","Promotor1000","H3ac",0.18031914893617,"control8_root",-40,"Low Expression",141
"6983","Promotor500","H3ac",0.239021276595745,"control8_root",-20,"Low Expression",141
"6984","Gene20","H3ac",0.681261699960356,"control8_root",20,"Low Expression",141
"6985","Gene40","H3ac",0.446592349285861,"control8_root",40,"Low Expression",141
"6986","Gene60","H3ac",0.243866228111382,"control8_root",60,"Low Expression",141
"6987","Gene80","H3ac",0.149977949228269,"control8_root",80,"Low Expression",141
"6988","Gene100","H3ac",0.0886130613881182,"control8_root",100,"Low Expression",141
"6989","Downstream","H3ac",0.0815248226950355,"control8_root",120,"Low Expression",141
"6990","DownstreamIntergenic","H3ac",0.0117865108907955,"control8_root",140,"Low Expression",141
"6991","UpstreamIntergenic","H3K4me3",0.00541154394408762,"control8_root",-60,"Low Expression",141
"6992","Promotor1000","H3K4me3",0.0651489361702128,"control8_root",-40,"Low Expression",141
"6993","Promotor500","H3K4me3",0.0804539007092199,"control8_root",-20,"Low Expression",141
"6994","Gene20","H3K4me3",0.229287961499084,"control8_root",20,"Low Expression",141
"6995","Gene40","H3K4me3",0.208683229964304,"control8_root",40,"Low Expression",141
"6996","Gene60","H3K4me3",0.168575824371406,"control8_root",60,"Low Expression",141
"6997","Gene80","H3K4me3",0.0817281952110836,"control8_root",80,"Low Expression",141
"6998","Gene100","H3K4me3",0.035310972957071,"control8_root",100,"Low Expression",141
"6999","Downstream","H3K4me3",0.0274468085106383,"control8_root",120,"Low Expression",141
"7000","DownstreamIntergenic","H3K4me3",0.00240327118379529,"control8_root",140,"Low Expression",141
"7001","UpstreamIntergenic","H3K36me3",0,"control8_root",-60,"Low Expression",141
"7002","Promotor1000","H3K36me3",0,"control8_root",-40,"Low Expression",141
"7003","Promotor500","H3K36me3",0,"control8_root",-20,"Low Expression",141
"7004","Gene20","H3K36me3",0,"control8_root",20,"Low Expression",141
"7005","Gene40","H3K36me3",0,"control8_root",40,"Low Expression",141
"7006","Gene60","H3K36me3",0,"control8_root",60,"Low Expression",141
"7007","Gene80","H3K36me3",0,"control8_root",80,"Low Expression",141
"7008","Gene100","H3K36me3",0,"control8_root",100,"Low Expression",141
"7009","Downstream","H3K36me3",0,"control8_root",120,"Low Expression",141
"7010","DownstreamIntergenic","H3K36me3",0,"control8_root",140,"Low Expression",141
"7011","UpstreamIntergenic","H3K27ac",0,"control8_root",-60,"Low Expression",141
"7012","Promotor1000","H3K27ac",0,"control8_root",-40,"Low Expression",141
"7013","Promotor500","H3K27ac",0,"control8_root",-20,"Low Expression",141
"7014","Gene20","H3K27ac",0,"control8_root",20,"Low Expression",141
"7015","Gene40","H3K27ac",0,"control8_root",40,"Low Expression",141
"7016","Gene60","H3K27ac",0,"control8_root",60,"Low Expression",141
"7017","Gene80","H3K27ac",0,"control8_root",80,"Low Expression",141
"7018","Gene100","H3K27ac",0,"control8_root",100,"Low Expression",141
"7019","Downstream","H3K27ac",0,"control8_root",120,"Low Expression",141
"7020","DownstreamIntergenic","H3K27ac",0,"control8_root",140,"Low Expression",141
"7021","UpstreamIntergenic","H4K5ac",0,"control8_root",-60,"Low Expression",141
"7022","Promotor1000","H4K5ac",0,"control8_root",-40,"Low Expression",141
"7023","Promotor500","H4K5ac",0,"control8_root",-20,"Low Expression",141
"7024","Gene20","H4K5ac",0,"control8_root",20,"Low Expression",141
"7025","Gene40","H4K5ac",0,"control8_root",40,"Low Expression",141
"7026","Gene60","H4K5ac",0,"control8_root",60,"Low Expression",141
"7027","Gene80","H4K5ac",0,"control8_root",80,"Low Expression",141
"7028","Gene100","H4K5ac",0,"control8_root",100,"Low Expression",141
"7029","Downstream","H4K5ac",0,"control8_root",120,"Low Expression",141
"7030","DownstreamIntergenic","H4K5ac",0,"control8_root",140,"Low Expression",141
"7031","UpstreamIntergenic","H4K8ac",0,"control8_root",-60,"Low Expression",141
"7032","Promotor1000","H4K8ac",0,"control8_root",-40,"Low Expression",141
"7033","Promotor500","H4K8ac",0,"control8_root",-20,"Low Expression",141
"7034","Gene20","H4K8ac",0,"control8_root",20,"Low Expression",141
"7035","Gene40","H4K8ac",0,"control8_root",40,"Low Expression",141
"7036","Gene60","H4K8ac",0,"control8_root",60,"Low Expression",141
"7037","Gene80","H4K8ac",0,"control8_root",80,"Low Expression",141
"7038","Gene100","H4K8ac",0,"control8_root",100,"Low Expression",141
"7039","Downstream","H4K8ac",0,"control8_root",120,"Low Expression",141
"7040","DownstreamIntergenic","H4K8ac",0,"control8_root",140,"Low Expression",141
"7041","UpstreamIntergenic","H3-1",0,"control8_root",-60,"Low Expression",141
"7042","Promotor1000","H3-1",0,"control8_root",-40,"Low Expression",141
"7043","Promotor500","H3-1",0,"control8_root",-20,"Low Expression",141
"7044","Gene20","H3-1",0,"control8_root",20,"Low Expression",141
"7045","Gene40","H3-1",0,"control8_root",40,"Low Expression",141
"7046","Gene60","H3-1",0,"control8_root",60,"Low Expression",141
"7047","Gene80","H3-1",0,"control8_root",80,"Low Expression",141
"7048","Gene100","H3-1",0,"control8_root",100,"Low Expression",141
"7049","Downstream","H3-1",0,"control8_root",120,"Low Expression",141
"7050","DownstreamIntergenic","H3-1",0,"control8_root",140,"Low Expression",141
"7051","UpstreamIntergenic","H3K9ac",0,"control8_root",-60,"Low Expression",141
"7052","Promotor1000","H3K9ac",0,"control8_root",-40,"Low Expression",141
"7053","Promotor500","H3K9ac",0,"control8_root",-20,"Low Expression",141
"7054","Gene20","H3K9ac",0,"control8_root",20,"Low Expression",141
"7055","Gene40","H3K9ac",0,"control8_root",40,"Low Expression",141
"7056","Gene60","H3K9ac",0,"control8_root",60,"Low Expression",141
"7057","Gene80","H3K9ac",0,"control8_root",80,"Low Expression",141
"7058","Gene100","H3K9ac",0,"control8_root",100,"Low Expression",141
"7059","Downstream","H3K9ac",0,"control8_root",120,"Low Expression",141
"7060","DownstreamIntergenic","H3K9ac",0,"control8_root",140,"Low Expression",141
"7061","UpstreamIntergenic","H4K12ac",0,"control8_root",-60,"Low Expression",141
"7062","Promotor1000","H4K12ac",0,"control8_root",-40,"Low Expression",141
"7063","Promotor500","H4K12ac",0,"control8_root",-20,"Low Expression",141
"7064","Gene20","H4K12ac",0,"control8_root",20,"Low Expression",141
"7065","Gene40","H4K12ac",0,"control8_root",40,"Low Expression",141
"7066","Gene60","H4K12ac",0,"control8_root",60,"Low Expression",141
"7067","Gene80","H4K12ac",0,"control8_root",80,"Low Expression",141
"7068","Gene100","H4K12ac",0,"control8_root",100,"Low Expression",141
"7069","Downstream","H4K12ac",0,"control8_root",120,"Low Expression",141
"7070","DownstreamIntergenic","H4K12ac",0,"control8_root",140,"Low Expression",141
"7071","UpstreamIntergenic","H3K27me1",0,"control8_root",-60,"Low Expression",141
"7072","Promotor1000","H3K27me1",0,"control8_root",-40,"Low Expression",141
"7073","Promotor500","H3K27me1",0,"control8_root",-20,"Low Expression",141
"7074","Gene20","H3K27me1",0,"control8_root",20,"Low Expression",141
"7075","Gene40","H3K27me1",0,"control8_root",40,"Low Expression",141
"7076","Gene60","H3K27me1",0,"control8_root",60,"Low Expression",141
"7077","Gene80","H3K27me1",0,"control8_root",80,"Low Expression",141
"7078","Gene100","H3K27me1",0,"control8_root",100,"Low Expression",141
"7079","Downstream","H3K27me1",0,"control8_root",120,"Low Expression",141
"7080","DownstreamIntergenic","H3K27me1",0,"control8_root",140,"Low Expression",141
"7081","UpstreamIntergenic","H4K16ac",0,"control8_root",-60,"Low Expression",141
"7082","Promotor1000","H4K16ac",0,"control8_root",-40,"Low Expression",141
"7083","Promotor500","H4K16ac",0,"control8_root",-20,"Low Expression",141
"7084","Gene20","H4K16ac",0,"control8_root",20,"Low Expression",141
"7085","Gene40","H4K16ac",0,"control8_root",40,"Low Expression",141
"7086","Gene60","H4K16ac",0,"control8_root",60,"Low Expression",141
"7087","Gene80","H4K16ac",0,"control8_root",80,"Low Expression",141
"7088","Gene100","H4K16ac",0,"control8_root",100,"Low Expression",141
"7089","Downstream","H4K16ac",0,"control8_root",120,"Low Expression",141
"7090","DownstreamIntergenic","H4K16ac",0,"control8_root",140,"Low Expression",141
"7091","UpstreamIntergenic","H3K14ac",0,"control8_root",-60,"Low Expression",141
"7092","Promotor1000","H3K14ac",0,"control8_root",-40,"Low Expression",141
"7093","Promotor500","H3K14ac",0,"control8_root",-20,"Low Expression",141
"7094","Gene20","H3K14ac",0,"control8_root",20,"Low Expression",141
"7095","Gene40","H3K14ac",0,"control8_root",40,"Low Expression",141
"7096","Gene60","H3K14ac",0,"control8_root",60,"Low Expression",141
"7097","Gene80","H3K14ac",0,"control8_root",80,"Low Expression",141
"7098","Gene100","H3K14ac",0,"control8_root",100,"Low Expression",141
"7099","Downstream","H3K14ac",0,"control8_root",120,"Low Expression",141
"7100","DownstreamIntergenic","H3K14ac",0,"control8_root",140,"Low Expression",141
"7101","UpstreamIntergenic","H2A",0,"control8_root",-60,"Low Expression",141
"7102","Promotor1000","H2A",0,"control8_root",-40,"Low Expression",141
"7103","Promotor500","H2A",0,"control8_root",-20,"Low Expression",141
"7104","Gene20","H2A",0,"control8_root",20,"Low Expression",141
"7105","Gene40","H2A",0,"control8_root",40,"Low Expression",141
"7106","Gene60","H2A",0,"control8_root",60,"Low Expression",141
"7107","Gene80","H2A",0,"control8_root",80,"Low Expression",141
"7108","Gene100","H2A",0,"control8_root",100,"Low Expression",141
"7109","Downstream","H2A",0,"control8_root",120,"Low Expression",141
"7110","DownstreamIntergenic","H2A",0,"control8_root",140,"Low Expression",141
"7111","UpstreamIntergenic","H3",0,"control8_root",-60,"Low Expression",141
"7112","Promotor1000","H3",0,"control8_root",-40,"Low Expression",141
"7113","Promotor500","H3",0,"control8_root",-20,"Low Expression",141
"7114","Gene20","H3",0,"control8_root",20,"Low Expression",141
"7115","Gene40","H3",0,"control8_root",40,"Low Expression",141
"7116","Gene60","H3",0,"control8_root",60,"Low Expression",141
"7117","Gene80","H3",0,"control8_root",80,"Low Expression",141
"7118","Gene100","H3",0,"control8_root",100,"Low Expression",141
"7119","Downstream","H3",0,"control8_root",120,"Low Expression",141
"7120","DownstreamIntergenic","H3",0,"control8_root",140,"Low Expression",141
"7121","UpstreamIntergenic","H2A-X",0,"control8_root",-60,"Low Expression",141
