"","Region","Modification","Proportion","Tissue","axisGroup","Expression","SampleSize"
"5411","UpstreamIntergenic","H3K14ac",0,"control6_seedlings",-60,"Intermediate Expression",12
"5412","Promotor1000","H3K14ac",0.263833333333333,"control6_seedlings",-40,"Intermediate Expression",12
"5413","Promotor500","H3K14ac",0.253166666666667,"control6_seedlings",-20,"Intermediate Expression",12
"5414","Gene20","H3K14ac",0.781643998481717,"control6_seedlings",20,"Intermediate Expression",12
"5415","Gene40","H3K14ac",0.683301061695952,"control6_seedlings",40,"Intermediate Expression",12
"5416","Gene60","H3K14ac",0.525153105861767,"control6_seedlings",60,"Intermediate Expression",12
"5417","Gene80","H3K14ac",0.334947625456028,"control6_seedlings",80,"Intermediate Expression",12
"5418","Gene100","H3K14ac",0.0653546167545899,"control6_seedlings",100,"Intermediate Expression",12
"5419","Downstream","H3K14ac",0.0679166666666667,"control6_seedlings",120,"Intermediate Expression",12
"5420","DownstreamIntergenic","H3K14ac",0,"control6_seedlings",140,"Intermediate Expression",12
"5421","UpstreamIntergenic","H2A",0,"control6_seedlings",-60,"Intermediate Expression",12
"5422","Promotor1000","H2A",0,"control6_seedlings",-40,"Intermediate Expression",12
"5423","Promotor500","H2A",0,"control6_seedlings",-20,"Intermediate Expression",12
"5424","Gene20","H2A",0,"control6_seedlings",20,"Intermediate Expression",12
"5425","Gene40","H2A",0,"control6_seedlings",40,"Intermediate Expression",12
"5426","Gene60","H2A",0,"control6_seedlings",60,"Intermediate Expression",12
"5427","Gene80","H2A",0,"control6_seedlings",80,"Intermediate Expression",12
"5428","Gene100","H2A",0,"control6_seedlings",100,"Intermediate Expression",12
"5429","Downstream","H2A",0,"control6_seedlings",120,"Intermediate Expression",12
"5430","DownstreamIntergenic","H2A",0,"control6_seedlings",140,"Intermediate Expression",12
"5431","UpstreamIntergenic","H3",0,"control6_seedlings",-60,"Intermediate Expression",12
"5432","Promotor1000","H3",0.09875,"control6_seedlings",-40,"Intermediate Expression",12
"5433","Promotor500","H3",0.0235,"control6_seedlings",-20,"Intermediate Expression",12
"5434","Gene20","H3",0.0721895578761348,"control6_seedlings",20,"Intermediate Expression",12
"5435","Gene40","H3",0.317930536975736,"control6_seedlings",40,"Intermediate Expression",12
"5436","Gene60","H3",0.251243485917833,"control6_seedlings",60,"Intermediate Expression",12
"5437","Gene80","H3",0.0857496715997273,"control6_seedlings",80,"Intermediate Expression",12
"5438","Gene100","H3",0,"control6_seedlings",100,"Intermediate Expression",12
"5439","Downstream","H3",0,"control6_seedlings",120,"Intermediate Expression",12
"5440","DownstreamIntergenic","H3",0.00729243429132891,"control6_seedlings",140,"Intermediate Expression",12
"5441","UpstreamIntergenic","H2A-X",0,"control6_seedlings",-60,"Intermediate Expression",12
"5442","Promotor1000","H2A-X",0,"control6_seedlings",-40,"Intermediate Expression",12
"5443","Promotor500","H2A-X",0,"control6_seedlings",-20,"Intermediate Expression",12
"5444","Gene20","H2A-X",0,"control6_seedlings",20,"Intermediate Expression",12
"5445","Gene40","H2A-X",0,"control6_seedlings",40,"Intermediate Expression",12
"5446","Gene60","H2A-X",0,"control6_seedlings",60,"Intermediate Expression",12
"5447","Gene80","H2A-X",0,"control6_seedlings",80,"Intermediate Expression",12
"5448","Gene100","H2A-X",0,"control6_seedlings",100,"Intermediate Expression",12
"5449","Downstream","H2A-X",0,"control6_seedlings",120,"Intermediate Expression",12
"5450","DownstreamIntergenic","H2A-X",0,"control6_seedlings",140,"Intermediate Expression",12
"5451","UpstreamIntergenic","H3K18ac",0,"control6_seedlings",-60,"Intermediate Expression",12
"5452","Promotor1000","H3K18ac",0,"control6_seedlings",-40,"Intermediate Expression",12
"5453","Promotor500","H3K18ac",0,"control6_seedlings",-20,"Intermediate Expression",12
"5454","Gene20","H3K18ac",0.407703293749166,"control6_seedlings",20,"Intermediate Expression",12
"5455","Gene40","H3K18ac",0.532885490184238,"control6_seedlings",40,"Intermediate Expression",12
"5456","Gene60","H3K18ac",0.168415959505798,"control6_seedlings",60,"Intermediate Expression",12
"5457","Gene80","H3K18ac",0.0880907641947808,"control6_seedlings",80,"Intermediate Expression",12
"5458","Gene100","H3K18ac",0,"control6_seedlings",100,"Intermediate Expression",12
"5459","Downstream","H3K18ac",0,"control6_seedlings",120,"Intermediate Expression",12
"5460","DownstreamIntergenic","H3K18ac",0,"control6_seedlings",140,"Intermediate Expression",12
"5461","UpstreamIntergenic","H3-3",0,"control6_seedlings",-60,"High Expression",3
"5462","Promotor1000","H3-3",0.434666666666667,"control6_seedlings",-40,"High Expression",3
"5463","Promotor500","H3-3",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5464","Gene20","H3-3",0.439180297049273,"control6_seedlings",20,"High Expression",3
"5465","Gene40","H3-3",0.666666666666667,"control6_seedlings",40,"High Expression",3
"5466","Gene60","H3-3",0.666666666666667,"control6_seedlings",60,"High Expression",3
"5467","Gene80","H3-3",0.978382147837692,"control6_seedlings",80,"High Expression",3
"5468","Gene100","H3-3",1,"control6_seedlings",100,"High Expression",3
"5469","Downstream","H3-3",0.761666666666667,"control6_seedlings",120,"High Expression",3
"5470","DownstreamIntergenic","H3-3",0,"control6_seedlings",140,"High Expression",3
"5471","UpstreamIntergenic","H3K9me2",0,"control6_seedlings",-60,"High Expression",3
"5472","Promotor1000","H3K9me2",0.0833333333333333,"control6_seedlings",-40,"High Expression",3
"5473","Promotor500","H3K9me2",0.00466666666666667,"control6_seedlings",-20,"High Expression",3
"5474","Gene20","H3K9me2",0,"control6_seedlings",20,"High Expression",3
"5475","Gene40","H3K9me2",0,"control6_seedlings",40,"High Expression",3
"5476","Gene60","H3K9me2",0,"control6_seedlings",60,"High Expression",3
"5477","Gene80","H3K9me2",0,"control6_seedlings",80,"High Expression",3
"5478","Gene100","H3K9me2",0,"control6_seedlings",100,"High Expression",3
"5479","Downstream","H3K9me2",0,"control6_seedlings",120,"High Expression",3
"5480","DownstreamIntergenic","H3K9me2",0,"control6_seedlings",140,"High Expression",3
"5481","UpstreamIntergenic","H3K27me3",0,"control6_seedlings",-60,"High Expression",3
"5482","Promotor1000","H3K27me3",0.214,"control6_seedlings",-40,"High Expression",3
"5483","Promotor500","H3K27me3",0.0946666666666667,"control6_seedlings",-20,"High Expression",3
"5484","Gene20","H3K27me3",0,"control6_seedlings",20,"High Expression",3
"5485","Gene40","H3K27me3",0,"control6_seedlings",40,"High Expression",3
"5486","Gene60","H3K27me3",0,"control6_seedlings",60,"High Expression",3
"5487","Gene80","H3K27me3",0,"control6_seedlings",80,"High Expression",3
"5488","Gene100","H3K27me3",0,"control6_seedlings",100,"High Expression",3
"5489","Downstream","H3K27me3",0,"control6_seedlings",120,"High Expression",3
"5490","DownstreamIntergenic","H3K27me3",0,"control6_seedlings",140,"High Expression",3
"5491","UpstreamIntergenic","H2A-Z",0,"control6_seedlings",-60,"High Expression",3
"5492","Promotor1000","H2A-Z",0.539666666666667,"control6_seedlings",-40,"High Expression",3
"5493","Promotor500","H2A-Z",0.666666666666667,"control6_seedlings",-20,"High Expression",3
"5494","Gene20","H2A-Z",0.814429413804345,"control6_seedlings",20,"High Expression",3
"5495","Gene40","H2A-Z",1,"control6_seedlings",40,"High Expression",3
"5496","Gene60","H2A-Z",1,"control6_seedlings",60,"High Expression",3
"5497","Gene80","H2A-Z",0.72948938611686,"control6_seedlings",80,"High Expression",3
"5498","Gene100","H2A-Z",0.358219418155118,"control6_seedlings",100,"High Expression",3
"5499","Downstream","H2A-Z",0.511666666666667,"control6_seedlings",120,"High Expression",3
"5500","DownstreamIntergenic","H2A-Z",0.333333333333333,"control6_seedlings",140,"High Expression",3
"5501","UpstreamIntergenic","H2AK121ub",0,"control6_seedlings",-60,"High Expression",3
"5502","Promotor1000","H2AK121ub",0.333333333333333,"control6_seedlings",-40,"High Expression",3
"5503","Promotor500","H2AK121ub",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5504","Gene20","H2AK121ub",0.333333333333333,"control6_seedlings",20,"High Expression",3
"5505","Gene40","H2AK121ub",0.333333333333333,"control6_seedlings",40,"High Expression",3
"5506","Gene60","H2AK121ub",0.342010576242435,"control6_seedlings",60,"High Expression",3
"5507","Gene80","H2AK121ub",0.333333333333333,"control6_seedlings",80,"High Expression",3
"5508","Gene100","H2AK121ub",0.333333333333333,"control6_seedlings",100,"High Expression",3
"5509","Downstream","H2AK121ub",0.551666666666667,"control6_seedlings",120,"High Expression",3
"5510","DownstreamIntergenic","H2AK121ub",0.333333333333333,"control6_seedlings",140,"High Expression",3
"5511","UpstreamIntergenic","H3ac",0,"control6_seedlings",-60,"High Expression",3
"5512","Promotor1000","H3ac",0,"control6_seedlings",-40,"High Expression",3
"5513","Promotor500","H3ac",0,"control6_seedlings",-20,"High Expression",3
"5514","Gene20","H3ac",0,"control6_seedlings",20,"High Expression",3
"5515","Gene40","H3ac",0,"control6_seedlings",40,"High Expression",3
"5516","Gene60","H3ac",0,"control6_seedlings",60,"High Expression",3
"5517","Gene80","H3ac",0,"control6_seedlings",80,"High Expression",3
"5518","Gene100","H3ac",0,"control6_seedlings",100,"High Expression",3
"5519","Downstream","H3ac",0,"control6_seedlings",120,"High Expression",3
"5520","DownstreamIntergenic","H3ac",0,"control6_seedlings",140,"High Expression",3
"5521","UpstreamIntergenic","H3K4me3",0,"control6_seedlings",-60,"High Expression",3
"5522","Promotor1000","H3K4me3",0.16,"control6_seedlings",-40,"High Expression",3
"5523","Promotor500","H3K4me3",0.0966666666666667,"control6_seedlings",-20,"High Expression",3
"5524","Gene20","H3K4me3",1,"control6_seedlings",20,"High Expression",3
"5525","Gene40","H3K4me3",1,"control6_seedlings",40,"High Expression",3
"5526","Gene60","H3K4me3",1,"control6_seedlings",60,"High Expression",3
"5527","Gene80","H3K4me3",0.956764295675383,"control6_seedlings",80,"High Expression",3
"5528","Gene100","H3K4me3",0.346190206089462,"control6_seedlings",100,"High Expression",3
"5529","Downstream","H3K4me3",0.333333333333333,"control6_seedlings",120,"High Expression",3
"5530","DownstreamIntergenic","H3K4me3",0,"control6_seedlings",140,"High Expression",3
"5531","UpstreamIntergenic","H3K36me3",0,"control6_seedlings",-60,"High Expression",3
"5532","Promotor1000","H3K36me3",0,"control6_seedlings",-40,"High Expression",3
"5533","Promotor500","H3K36me3",0,"control6_seedlings",-20,"High Expression",3
"5534","Gene20","H3K36me3",0.593733722168186,"control6_seedlings",20,"High Expression",3
"5535","Gene40","H3K36me3",1,"control6_seedlings",40,"High Expression",3
"5536","Gene60","H3K36me3",0.81589958158989,"control6_seedlings",60,"High Expression",3
"5537","Gene80","H3K36me3",0.566461709801865,"control6_seedlings",80,"High Expression",3
"5538","Gene100","H3K36me3",0,"control6_seedlings",100,"High Expression",3
"5539","Downstream","H3K36me3",0,"control6_seedlings",120,"High Expression",3
"5540","DownstreamIntergenic","H3K36me3",0,"control6_seedlings",140,"High Expression",3
"5541","UpstreamIntergenic","H3K27ac",0,"control6_seedlings",-60,"High Expression",3
"5542","Promotor1000","H3K27ac",0.333333333333333,"control6_seedlings",-40,"High Expression",3
"5543","Promotor500","H3K27ac",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5544","Gene20","H3K27ac",0.800576497307234,"control6_seedlings",20,"High Expression",3
"5545","Gene40","H3K27ac",0.975301659125735,"control6_seedlings",40,"High Expression",3
"5546","Gene60","H3K27ac",0.514343086632335,"control6_seedlings",60,"High Expression",3
"5547","Gene80","H3K27ac",0.122733612273293,"control6_seedlings",80,"High Expression",3
"5548","Gene100","H3K27ac",0,"control6_seedlings",100,"High Expression",3
"5549","Downstream","H3K27ac",0,"control6_seedlings",120,"High Expression",3
"5550","DownstreamIntergenic","H3K27ac",0,"control6_seedlings",140,"High Expression",3
"5551","UpstreamIntergenic","H4K5ac",0,"control6_seedlings",-60,"High Expression",3
"5552","Promotor1000","H4K5ac",0.208333333333333,"control6_seedlings",-40,"High Expression",3
"5553","Promotor500","H4K5ac",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5554","Gene20","H4K5ac",0.861889493987707,"control6_seedlings",20,"High Expression",3
"5555","Gene40","H4K5ac",0.79850007658207,"control6_seedlings",40,"High Expression",3
"5556","Gene60","H4K5ac",0.137029288702813,"control6_seedlings",60,"High Expression",3
"5557","Gene80","H4K5ac",0,"control6_seedlings",80,"High Expression",3
"5558","Gene100","H4K5ac",0,"control6_seedlings",100,"High Expression",3
"5559","Downstream","H4K5ac",0,"control6_seedlings",120,"High Expression",3
"5560","DownstreamIntergenic","H4K5ac",0,"control6_seedlings",140,"High Expression",3
"5561","UpstreamIntergenic","H4K8ac",0,"control6_seedlings",-60,"High Expression",3
"5562","Promotor1000","H4K8ac",0.18,"control6_seedlings",-40,"High Expression",3
"5563","Promotor500","H4K8ac",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5564","Gene20","H4K8ac",0.850543640403667,"control6_seedlings",20,"High Expression",3
"5565","Gene40","H4K8ac",0.865007541477979,"control6_seedlings",40,"High Expression",3
"5566","Gene60","H4K8ac",0.666666666666667,"control6_seedlings",60,"High Expression",3
"5567","Gene80","H4K8ac",0.221264016016853,"control6_seedlings",80,"High Expression",3
"5568","Gene100","H4K8ac",0,"control6_seedlings",100,"High Expression",3
"5569","Downstream","H4K8ac",0,"control6_seedlings",120,"High Expression",3
"5570","DownstreamIntergenic","H4K8ac",0,"control6_seedlings",140,"High Expression",3
"5571","UpstreamIntergenic","H3-1",0,"control6_seedlings",-60,"High Expression",3
"5572","Promotor1000","H3-1",0.169333333333333,"control6_seedlings",-40,"High Expression",3
"5573","Promotor500","H3-1",0,"control6_seedlings",-20,"High Expression",3
"5574","Gene20","H3-1",0,"control6_seedlings",20,"High Expression",3
"5575","Gene40","H3-1",0,"control6_seedlings",40,"High Expression",3
"5576","Gene60","H3-1",0,"control6_seedlings",60,"High Expression",3
"5577","Gene80","H3-1",0,"control6_seedlings",80,"High Expression",3
"5578","Gene100","H3-1",0,"control6_seedlings",100,"High Expression",3
"5579","Downstream","H3-1",0,"control6_seedlings",120,"High Expression",3
"5580","DownstreamIntergenic","H3-1",0,"control6_seedlings",140,"High Expression",3
"5581","UpstreamIntergenic","H3K9ac",0,"control6_seedlings",-60,"High Expression",3
"5582","Promotor1000","H3K9ac",0.333333333333333,"control6_seedlings",-40,"High Expression",3
"5583","Promotor500","H3K9ac",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5584","Gene20","H3K9ac",0.913853092569002,"control6_seedlings",20,"High Expression",3
"5585","Gene40","H3K9ac",1,"control6_seedlings",40,"High Expression",3
"5586","Gene60","H3K9ac",1,"control6_seedlings",60,"High Expression",3
"5587","Gene80","H3K9ac",1,"control6_seedlings",80,"High Expression",3
"5588","Gene100","H3K9ac",0.432800930606184,"control6_seedlings",100,"High Expression",3
"5589","Downstream","H3K9ac",0.333333333333333,"control6_seedlings",120,"High Expression",3
"5590","DownstreamIntergenic","H3K9ac",0,"control6_seedlings",140,"High Expression",3
"5591","UpstreamIntergenic","H4K12ac",0,"control6_seedlings",-60,"High Expression",3
"5592","Promotor1000","H4K12ac",0.209,"control6_seedlings",-40,"High Expression",3
"5593","Promotor500","H4K12ac",0.333333333333333,"control6_seedlings",-20,"High Expression",3
"5594","Gene20","H4K12ac",0.829425817054796,"control6_seedlings",20,"High Expression",3
"5595","Gene40","H4K12ac",0.861236802413098,"control6_seedlings",40,"High Expression",3
"5596","Gene60","H4K12ac",0.666666666666667,"control6_seedlings",60,"High Expression",3
"5597","Gene80","H4K12ac",0.0499061398028686,"control6_seedlings",80,"High Expression",3
"5598","Gene100","H4K12ac",0,"control6_seedlings",100,"High Expression",3
"5599","Downstream","H4K12ac",0,"control6_seedlings",120,"High Expression",3
"5600","DownstreamIntergenic","H4K12ac",0,"control6_seedlings",140,"High Expression",3
"5601","UpstreamIntergenic","H3K27me1",0,"control6_seedlings",-60,"High Expression",3
"5602","Promotor1000","H3K27me1",0,"control6_seedlings",-40,"High Expression",3
"5603","Promotor500","H3K27me1",0,"control6_seedlings",-20,"High Expression",3
"5604","Gene20","H3K27me1",0,"control6_seedlings",20,"High Expression",3
"5605","Gene40","H3K27me1",0,"control6_seedlings",40,"High Expression",3
"5606","Gene60","H3K27me1",0,"control6_seedlings",60,"High Expression",3
"5607","Gene80","H3K27me1",0,"control6_seedlings",80,"High Expression",3
