"","Region","Modification","axisGroup","ModificationDifference","Cluster"
"15714","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15715","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15716","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15717","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15718","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15719","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15720","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15721","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15722","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15723","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15724","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15725","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15726","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15727","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15728","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15729","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15730","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15731","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15732","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15733","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15734","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15735","UpstreamIntergenic","H4K12ac",-60,0,"cluster 9"
"15736","UpstreamIntergenic","H4K12ac",-60,0,"cluster 10"
"15737","UpstreamIntergenic","H4K12ac",-60,0,"cluster 11"
"15738","UpstreamIntergenic","H4K12ac",-60,0,"cluster 12"
"15739","UpstreamIntergenic","H4K12ac",-60,0,"cluster 15"
"15740","UpstreamIntergenic","H4K12ac",-60,0,"cluster 17"
"15741","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15742","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15743","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15744","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15745","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15746","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15747","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15748","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15749","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15750","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15751","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15752","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15753","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15754","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15755","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15756","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15757","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15758","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15759","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15760","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15761","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15762","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15763","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15764","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15765","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15766","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15767","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15768","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15769","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15770","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15771","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15772","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15773","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15774","UpstreamIntergenic","H4K12ac",-60,0,"cluster 18"
"15775","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15776","UpstreamIntergenic","H4K12ac",-60,0.296164139161463,"cluster 18"
"15777","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15778","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15779","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15780","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15781","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15782","UpstreamIntergenic","H4K12ac",-60,0,"cluster 19"
"15783","UpstreamIntergenic","H4K12ac",-60,0,"cluster 20"
"15784","UpstreamIntergenic","H4K12ac",-60,0,"cluster 21"
"15785","UpstreamIntergenic","H4K12ac",-60,0,"cluster 22"
"15786","UpstreamIntergenic","H4K12ac",-60,0.291064740502943,"cluster 22"
"15787","UpstreamIntergenic","H4K12ac",-60,0.291064740502943,"cluster 22"
"15788","UpstreamIntergenic","H4K12ac",-60,0,"cluster 23"
"15789","UpstreamIntergenic","H4K12ac",-60,0,"cluster 23"
"15790","UpstreamIntergenic","H4K12ac",-60,0,"cluster 23"
"15791","UpstreamIntergenic","H4K12ac",-60,0,"cluster 24"
"15792","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15793","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15794","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15795","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15796","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15797","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15798","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15799","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15800","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15801","UpstreamIntergenic","H4K12ac",-60,0,"cluster 25"
"15802","UpstreamIntergenic","H4K12ac",-60,0,"cluster 26"
"15803","UpstreamIntergenic","H4K12ac",-60,0,"cluster 26"
"15804","UpstreamIntergenic","H4K12ac",-60,0,"cluster 26"
"15805","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15806","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15807","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15808","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15809","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15810","UpstreamIntergenic","H4K12ac",-60,0,"cluster 27"
"15811","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15812","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15813","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15814","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15815","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15816","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15817","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15818","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15819","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15820","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15821","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15822","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15823","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15824","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15825","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15826","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15827","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15828","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15829","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15830","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15831","UpstreamIntergenic","H4K12ac",-60,0,"cluster 28"
"15832","UpstreamIntergenic","H4K12ac",-60,0,"cluster 29"
"15833","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15834","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15835","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15836","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15837","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15838","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15839","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15840","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15841","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15842","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15843","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15844","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15845","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15846","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15847","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15848","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15849","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15850","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15851","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15852","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15853","UpstreamIntergenic","H4K12ac",-60,0,"cluster 30"
"15854","UpstreamIntergenic","H4K12ac",-60,0,"cluster 31"
"15855","UpstreamIntergenic","H4K12ac",-60,0,"cluster 31"
"15856","UpstreamIntergenic","H4K12ac",-60,0,"cluster 31"
"15857","UpstreamIntergenic","H4K12ac",-60,0,"cluster 32"
"15858","UpstreamIntergenic","H4K12ac",-60,0,"cluster 32"
"15859","UpstreamIntergenic","H4K12ac",-60,0,"cluster 32"
"15860","UpstreamIntergenic","H4K12ac",-60,0,"cluster 33"
"15861","Promotor1000","H4K12ac",-40,0.075,"cluster 1"
"15862","Promotor1000","H4K12ac",-40,0.075,"cluster 1"
"15863","Promotor1000","H4K12ac",-40,0.337,"cluster 1"
"15864","Promotor1000","H4K12ac",-40,0,"cluster 1"
"15865","Promotor1000","H4K12ac",-40,0.412,"cluster 1"
"15866","Promotor1000","H4K12ac",-40,0.412,"cluster 1"
"15867","Promotor1000","H4K12ac",-40,0.254,"cluster 2"
"15868","Promotor1000","H4K12ac",-40,0.003,"cluster 2"
"15869","Promotor1000","H4K12ac",-40,0.257,"cluster 2"
"15870","Promotor1000","H4K12ac",-40,0,"cluster 3"
"15871","Promotor1000","H4K12ac",-40,0.5,"cluster 4"
"15872","Promotor1000","H4K12ac",-40,0.5,"cluster 4"
"15873","Promotor1000","H4K12ac",-40,0,"cluster 4"
"15874","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15875","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15876","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15877","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15878","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15879","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15880","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15881","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15882","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15883","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15884","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15885","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15886","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15887","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15888","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15889","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15890","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15891","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15892","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15893","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15894","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15895","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15896","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15897","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15898","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15899","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15900","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15901","Promotor1000","H4K12ac",-40,0,"cluster 5"
"15902","Promotor1000","H4K12ac",-40,0.046,"cluster 6"
"15903","Promotor1000","H4K12ac",-40,0.046,"cluster 6"
"15904","Promotor1000","H4K12ac",-40,0.046,"cluster 6"
"15905","Promotor1000","H4K12ac",-40,0,"cluster 6"
"15906","Promotor1000","H4K12ac",-40,0,"cluster 6"
"15907","Promotor1000","H4K12ac",-40,0,"cluster 6"
"15908","Promotor1000","H4K12ac",-40,0,"cluster 7"
"15909","Promotor1000","H4K12ac",-40,0,"cluster 8"
"15910","Promotor1000","H4K12ac",-40,0.346,"cluster 8"
"15911","Promotor1000","H4K12ac",-40,0.124,"cluster 8"
"15912","Promotor1000","H4K12ac",-40,0.469,"cluster 8"
"15913","Promotor1000","H4K12ac",-40,0.354,"cluster 8"
"15914","Promotor1000","H4K12ac",-40,0.209,"cluster 8"
"15915","Promotor1000","H4K12ac",-40,0.346,"cluster 8"
"15916","Promotor1000","H4K12ac",-40,0.124,"cluster 8"
"15917","Promotor1000","H4K12ac",-40,0.469,"cluster 8"
"15918","Promotor1000","H4K12ac",-40,0.354,"cluster 8"
"15919","Promotor1000","H4K12ac",-40,0.209,"cluster 8"
"15920","Promotor1000","H4K12ac",-40,0.222,"cluster 8"
"15921","Promotor1000","H4K12ac",-40,0.123,"cluster 8"
"15922","Promotor1000","H4K12ac",-40,0.00800000000000001,"cluster 8"
"15923","Promotor1000","H4K12ac",-40,0.137,"cluster 8"
"15924","Promotor1000","H4K12ac",-40,0.345,"cluster 8"
"15925","Promotor1000","H4K12ac",-40,0.23,"cluster 8"
"15926","Promotor1000","H4K12ac",-40,0.085,"cluster 8"
"15927","Promotor1000","H4K12ac",-40,0.115,"cluster 8"
"15928","Promotor1000","H4K12ac",-40,0.26,"cluster 8"
"15929","Promotor1000","H4K12ac",-40,0.145,"cluster 8"
"15930","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15931","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15932","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15933","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15934","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15935","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15936","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15937","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15938","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15939","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15940","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15941","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15942","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15943","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15944","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15945","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15946","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15947","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15948","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15949","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15950","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15951","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15952","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15953","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15954","Promotor1000","H4K12ac",-40,0.191,"cluster 9"
"15955","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15956","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15957","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15958","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15959","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15960","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15961","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15962","Promotor1000","H4K12ac",-40,0.191,"cluster 9"
"15963","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15964","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15965","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15966","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15967","Promotor1000","H4K12ac",-40,0.5,"cluster 9"
"15968","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15969","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15970","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15971","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15972","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15973","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15974","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15975","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15976","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15977","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15978","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15979","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15980","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15981","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15982","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15983","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15984","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15985","Promotor1000","H4K12ac",-40,0.309,"cluster 9"
"15986","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15987","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15988","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15989","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15990","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15991","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15992","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15993","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15994","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15995","Promotor1000","H4K12ac",-40,0,"cluster 9"
"15996","Promotor1000","H4K12ac",-40,0,"cluster 10"
"15997","Promotor1000","H4K12ac",-40,0.19,"cluster 11"
"15998","Promotor1000","H4K12ac",-40,0,"cluster 12"
"15999","Promotor1000","H4K12ac",-40,0.325,"cluster 15"
"16000","Promotor1000","H4K12ac",-40,0.15,"cluster 17"
"16001","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16002","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16003","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16004","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16005","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16006","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16007","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16008","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16009","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16010","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16011","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16012","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16013","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16014","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16015","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16016","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16017","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16018","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16019","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16020","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16021","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16022","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16023","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16024","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16025","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16026","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16027","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16028","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16029","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16030","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16031","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16032","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16033","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16034","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16035","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16036","Promotor1000","H4K12ac",-40,0,"cluster 18"
"16037","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16038","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16039","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16040","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16041","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16042","Promotor1000","H4K12ac",-40,0,"cluster 19"
"16043","Promotor1000","H4K12ac",-40,0,"cluster 20"
"16044","Promotor1000","H4K12ac",-40,0.005,"cluster 21"
"16045","Promotor1000","H4K12ac",-40,0,"cluster 22"
"16046","Promotor1000","H4K12ac",-40,0,"cluster 22"
"16047","Promotor1000","H4K12ac",-40,0,"cluster 22"
"16048","Promotor1000","H4K12ac",-40,0,"cluster 23"
"16049","Promotor1000","H4K12ac",-40,0,"cluster 23"
"16050","Promotor1000","H4K12ac",-40,0,"cluster 23"
"16051","Promotor1000","H4K12ac",-40,0,"cluster 24"
"16052","Promotor1000","H4K12ac",-40,0.192,"cluster 25"
"16053","Promotor1000","H4K12ac",-40,0.192,"cluster 25"
"16054","Promotor1000","H4K12ac",-40,0.192,"cluster 25"
"16055","Promotor1000","H4K12ac",-40,0.192,"cluster 25"
"16056","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16057","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16058","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16059","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16060","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16061","Promotor1000","H4K12ac",-40,0,"cluster 25"
"16062","Promotor1000","H4K12ac",-40,0.269,"cluster 26"
"16063","Promotor1000","H4K12ac",-40,0.231,"cluster 26"
"16064","Promotor1000","H4K12ac",-40,0.5,"cluster 26"
"16065","Promotor1000","H4K12ac",-40,0,"cluster 27"
"16066","Promotor1000","H4K12ac",-40,0.5,"cluster 27"
"16067","Promotor1000","H4K12ac",-40,0.148,"cluster 27"
"16068","Promotor1000","H4K12ac",-40,0.5,"cluster 27"
"16069","Promotor1000","H4K12ac",-40,0.148,"cluster 27"
"16070","Promotor1000","H4K12ac",-40,0.352,"cluster 27"
"16071","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16072","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16073","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16074","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16075","Promotor1000","H4K12ac",-40,0.284,"cluster 28"
"16076","Promotor1000","H4K12ac",-40,0.5,"cluster 28"
"16077","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16078","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16079","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16080","Promotor1000","H4K12ac",-40,0.284,"cluster 28"
"16081","Promotor1000","H4K12ac",-40,0.5,"cluster 28"
"16082","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16083","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16084","Promotor1000","H4K12ac",-40,0.284,"cluster 28"
"16085","Promotor1000","H4K12ac",-40,0.5,"cluster 28"
"16086","Promotor1000","H4K12ac",-40,0,"cluster 28"
"16087","Promotor1000","H4K12ac",-40,0.284,"cluster 28"
"16088","Promotor1000","H4K12ac",-40,0.5,"cluster 28"
"16089","Promotor1000","H4K12ac",-40,0.284,"cluster 28"
"16090","Promotor1000","H4K12ac",-40,0.5,"cluster 28"
"16091","Promotor1000","H4K12ac",-40,0.216,"cluster 28"
"16092","Promotor1000","H4K12ac",-40,0,"cluster 29"
"16093","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16094","Promotor1000","H4K12ac",-40,0.5,"cluster 30"
"16095","Promotor1000","H4K12ac",-40,0.09,"cluster 30"
"16096","Promotor1000","H4K12ac",-40,0.091,"cluster 30"
"16097","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16098","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16099","Promotor1000","H4K12ac",-40,0.5,"cluster 30"
"16100","Promotor1000","H4K12ac",-40,0.09,"cluster 30"
"16101","Promotor1000","H4K12ac",-40,0.091,"cluster 30"
"16102","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16103","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16104","Promotor1000","H4K12ac",-40,0.41,"cluster 30"
"16105","Promotor1000","H4K12ac",-40,0.409,"cluster 30"
"16106","Promotor1000","H4K12ac",-40,0.5,"cluster 30"
"16107","Promotor1000","H4K12ac",-40,0.5,"cluster 30"
"16108","Promotor1000","H4K12ac",-40,0.001,"cluster 30"
"16109","Promotor1000","H4K12ac",-40,0.09,"cluster 30"
"16110","Promotor1000","H4K12ac",-40,0.09,"cluster 30"
"16111","Promotor1000","H4K12ac",-40,0.091,"cluster 30"
"16112","Promotor1000","H4K12ac",-40,0.091,"cluster 30"
"16113","Promotor1000","H4K12ac",-40,0,"cluster 30"
"16114","Promotor1000","H4K12ac",-40,0.303,"cluster 31"
"16115","Promotor1000","H4K12ac",-40,0,"cluster 31"
"16116","Promotor1000","H4K12ac",-40,0.303,"cluster 31"
"16117","Promotor1000","H4K12ac",-40,0.5,"cluster 32"
"16118","Promotor1000","H4K12ac",-40,0,"cluster 32"
"16119","Promotor1000","H4K12ac",-40,0.5,"cluster 32"
"16120","Promotor1000","H4K12ac",-40,0,"cluster 33"
"16121","Promotor500","H4K12ac",-20,0.998,"cluster 1"
"16122","Promotor500","H4K12ac",-20,0.998,"cluster 1"
"16123","Promotor500","H4K12ac",-20,0.998,"cluster 1"
"16124","Promotor500","H4K12ac",-20,0,"cluster 1"
"16125","Promotor500","H4K12ac",-20,0,"cluster 1"
"16126","Promotor500","H4K12ac",-20,0,"cluster 1"
"16127","Promotor500","H4K12ac",-20,0,"cluster 2"
"16128","Promotor500","H4K12ac",-20,0.998,"cluster 2"
"16129","Promotor500","H4K12ac",-20,0.998,"cluster 2"
"16130","Promotor500","H4K12ac",-20,0.264,"cluster 3"
"16131","Promotor500","H4K12ac",-20,0.094,"cluster 4"
"16132","Promotor500","H4K12ac",-20,0.018,"cluster 4"
"16133","Promotor500","H4K12ac",-20,0.112,"cluster 4"
"16134","Promotor500","H4K12ac",-20,0,"cluster 5"
"16135","Promotor500","H4K12ac",-20,0.976,"cluster 5"
