"","Region","Modification","Proportion","axisGroup","Expression","SampleGenes"
"17950","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17951","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17952","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17953","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17954","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17955","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17956","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17957","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17958","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17959","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17960","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17961","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17962","Promotor1000","H4K12ac",0.338,-40,"No Expression","control6_Seedling"
"17963","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17964","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17965","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17966","Promotor1000","H4K12ac",0.469,-40,"No Expression","control6_Seedling"
"17967","Promotor1000","H4K12ac",0.209,-40,"No Expression","control6_Seedling"
"17968","Promotor1000","H4K12ac",0.015,-40,"No Expression","control6_Seedling"
"17969","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17970","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17971","Promotor1000","H4K12ac",0.5,-40,"No Expression","control6_Seedling"
"17972","Promotor1000","H4K12ac",0.5,-40,"No Expression","control6_Seedling"
"17973","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17974","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17975","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17976","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17977","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17978","Promotor1000","H4K12ac",0.19,-40,"No Expression","control6_Seedling"
"17979","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17980","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17981","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17982","Promotor1000","H4K12ac",0.039,-40,"No Expression","control6_Seedling"
"17983","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17984","Promotor1000","H4K12ac",0.325,-40,"No Expression","control6_Seedling"
"17985","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17986","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17987","Promotor1000","H4K12ac",0.409,-40,"No Expression","control6_Seedling"
"17988","Promotor1000","H4K12ac",0.5,-40,"No Expression","control6_Seedling"
"17989","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17990","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17991","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17992","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17993","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17994","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17995","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17996","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"17997","Promotor1000","H4K12ac",0.224,-40,"No Expression","control6_Seedling"
"17998","Promotor1000","H4K12ac",0.24,-40,"No Expression","control6_Seedling"
"17999","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18000","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18001","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18002","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18003","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18004","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18005","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18006","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18007","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18008","Promotor1000","H4K12ac",0.231,-40,"No Expression","control6_Seedling"
"18009","Promotor1000","H4K12ac",0.5,-40,"No Expression","control6_Seedling"
"18010","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18011","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18012","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18013","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18014","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18015","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18016","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18017","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18018","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18019","Promotor1000","H4K12ac",0.303,-40,"No Expression","control6_Seedling"
"18020","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18021","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18022","Promotor1000","H4K12ac",0.5,-40,"No Expression","control6_Seedling"
"18023","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18024","Promotor1000","H4K12ac",0,-40,"No Expression","control6_Seedling"
"18025","Promotor1000","H4K12ac",0.098,-40,"No Expression","control6_Seedling"
"18026","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18027","Promotor1000","H3K27me1",0.255,-40,"No Expression","control6_Seedling"
"18028","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18029","Promotor1000","H3K27me1",0.392,-40,"No Expression","control6_Seedling"
"18030","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18031","Promotor1000","H3K27me1",0.393,-40,"No Expression","control6_Seedling"
"18032","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18033","Promotor1000","H3K27me1",0.129,-40,"No Expression","control6_Seedling"
"18034","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18035","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18036","Promotor1000","H3K27me1",0.377,-40,"No Expression","control6_Seedling"
"18037","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18038","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18039","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18040","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18041","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18042","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18043","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18044","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18045","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18046","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18047","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18048","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18049","Promotor1000","H3K27me1",0.097,-40,"No Expression","control6_Seedling"
"18050","Promotor1000","H3K27me1",0.091,-40,"No Expression","control6_Seedling"
"18051","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18052","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18053","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18054","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18055","Promotor1000","H3K27me1",0.211,-40,"No Expression","control6_Seedling"
"18056","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18057","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18058","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18059","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18060","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18061","Promotor1000","H3K27me1",0.48,-40,"No Expression","control6_Seedling"
"18062","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18063","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18064","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18065","Promotor1000","H3K27me1",0.026,-40,"No Expression","control6_Seedling"
"18066","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18067","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18068","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18069","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18070","Promotor1000","H3K27me1",0.222,-40,"No Expression","control6_Seedling"
"18071","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18072","Promotor1000","H3K27me1",0.047,-40,"No Expression","control6_Seedling"
"18073","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18074","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18075","Promotor1000","H3K27me1",0.351,-40,"No Expression","control6_Seedling"
"18076","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18077","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18078","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18079","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18080","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18081","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18082","Promotor1000","H3K27me1",0.181,-40,"No Expression","control6_Seedling"
"18083","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18084","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18085","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18086","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18087","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18088","Promotor1000","H3K27me1",0.395,-40,"No Expression","control6_Seedling"
"18089","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18090","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18091","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18092","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18093","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18094","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18095","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18096","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18097","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18098","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18099","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18100","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18101","Promotor1000","H3K27me1",0.321,-40,"No Expression","control6_Seedling"
"18102","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18103","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18104","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18105","Promotor1000","H3K27me1",0.197,-40,"No Expression","control6_Seedling"
"18106","Promotor1000","H3K27me1",0.5,-40,"No Expression","control6_Seedling"
"18107","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18108","Promotor1000","H3K27me1",0,-40,"No Expression","control6_Seedling"
"18109","Promotor1000","H4K16ac",0.064,-40,"No Expression","control6_Seedling"
"18110","Promotor1000","H4K16ac",0.292,-40,"No Expression","control6_Seedling"
"18111","Promotor1000","H4K16ac",0.5,-40,"No Expression","control6_Seedling"
"18112","Promotor1000","H4K16ac",0.371,-40,"No Expression","control6_Seedling"
"18113","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18114","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18115","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18116","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18117","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18118","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18119","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18120","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18121","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18122","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18123","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18124","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18125","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18126","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18127","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18128","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18129","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18130","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18131","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18132","Promotor1000","H4K16ac",0.5,-40,"No Expression","control6_Seedling"
"18133","Promotor1000","H4K16ac",0.2,-40,"No Expression","control6_Seedling"
"18134","Promotor1000","H4K16ac",0.003,-40,"No Expression","control6_Seedling"
"18135","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18136","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18137","Promotor1000","H4K16ac",0.5,-40,"No Expression","control6_Seedling"
"18138","Promotor1000","H4K16ac",0.5,-40,"No Expression","control6_Seedling"
"18139","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18140","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18141","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18142","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18143","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18144","Promotor1000","H4K16ac",0.238,-40,"No Expression","control6_Seedling"
"18145","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18146","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18147","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18148","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18149","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18150","Promotor1000","H4K16ac",0.308,-40,"No Expression","control6_Seedling"
"18151","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18152","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18153","Promotor1000","H4K16ac",0.424,-40,"No Expression","control6_Seedling"
"18154","Promotor1000","H4K16ac",0.06,-40,"No Expression","control6_Seedling"
"18155","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18156","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18157","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18158","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18159","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18160","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18161","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18162","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18163","Promotor1000","H4K16ac",0.273,-40,"No Expression","control6_Seedling"
"18164","Promotor1000","H4K16ac",0.084,-40,"No Expression","control6_Seedling"
"18165","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18166","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18167","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18168","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18169","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18170","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18171","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18172","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18173","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18174","Promotor1000","H4K16ac",0.327,-40,"No Expression","control6_Seedling"
"18175","Promotor1000","H4K16ac",0.5,-40,"No Expression","control6_Seedling"
"18176","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18177","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18178","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18179","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18180","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18181","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
"18182","Promotor1000","H4K16ac",0,-40,"No Expression","control6_Seedling"
