"","Region","Modification","Frequency","axisGroup","Expression","dataToAnalyse"
"2118","UpstreamIntergenic","H2A",0,-60,"High Expression","control2_seedlings"
"2119","UpstreamIntergenic","H3",0,-60,"High Expression","control2_seedlings"
"2120","UpstreamIntergenic","H2A-X",0,-60,"High Expression","control2_seedlings"
"2121","UpstreamIntergenic","H3K18ac",0,-60,"High Expression","control2_seedlings"
"2122","Promotor1000","H3-3",50,-40,"High Expression","control2_seedlings"
"2123","Promotor1000","H3K9me2",0,-40,"High Expression","control2_seedlings"
"2124","Promotor1000","H3K27me3",25,-40,"High Expression","control2_seedlings"
"2125","Promotor1000","H2A-Z",50,-40,"High Expression","control2_seedlings"
"2126","Promotor1000","H2AK121ub",25,-40,"High Expression","control2_seedlings"
"2127","Promotor1000","H3ac",0,-40,"High Expression","control2_seedlings"
"2128","Promotor1000","H3K4me3",75,-40,"High Expression","control2_seedlings"
"2129","Promotor1000","H3K36me3",75,-40,"High Expression","control2_seedlings"
"2130","Promotor1000","H3K27ac",25,-40,"High Expression","control2_seedlings"
"2131","Promotor1000","H4K5ac",75,-40,"High Expression","control2_seedlings"
"2132","Promotor1000","H4K8ac",75,-40,"High Expression","control2_seedlings"
"2133","Promotor1000","H3-1",50,-40,"High Expression","control2_seedlings"
"2134","Promotor1000","H3K9ac",100,-40,"High Expression","control2_seedlings"
"2135","Promotor1000","H4K12ac",50,-40,"High Expression","control2_seedlings"
"2136","Promotor1000","H3K27me1",0,-40,"High Expression","control2_seedlings"
"2137","Promotor1000","H4K16ac",25,-40,"High Expression","control2_seedlings"
"2138","Promotor1000","H3K14ac",25,-40,"High Expression","control2_seedlings"
"2139","Promotor1000","H2A",0,-40,"High Expression","control2_seedlings"
"2140","Promotor1000","H3",25,-40,"High Expression","control2_seedlings"
"2141","Promotor1000","H2A-X",0,-40,"High Expression","control2_seedlings"
"2142","Promotor1000","H3K18ac",25,-40,"High Expression","control2_seedlings"
"2143","Promotor500","H3-3",25,-20,"High Expression","control2_seedlings"
"2144","Promotor500","H3K9me2",0,-20,"High Expression","control2_seedlings"
"2145","Promotor500","H3K27me3",0,-20,"High Expression","control2_seedlings"
"2146","Promotor500","H2A-Z",50,-20,"High Expression","control2_seedlings"
"2147","Promotor500","H2AK121ub",25,-20,"High Expression","control2_seedlings"
"2148","Promotor500","H3ac",0,-20,"High Expression","control2_seedlings"
"2149","Promotor500","H3K4me3",75,-20,"High Expression","control2_seedlings"
"2150","Promotor500","H3K36me3",75,-20,"High Expression","control2_seedlings"
"2151","Promotor500","H3K27ac",25,-20,"High Expression","control2_seedlings"
"2152","Promotor500","H4K5ac",75,-20,"High Expression","control2_seedlings"
"2153","Promotor500","H4K8ac",75,-20,"High Expression","control2_seedlings"
"2154","Promotor500","H3-1",50,-20,"High Expression","control2_seedlings"
"2155","Promotor500","H3K9ac",100,-20,"High Expression","control2_seedlings"
"2156","Promotor500","H4K12ac",50,-20,"High Expression","control2_seedlings"
"2157","Promotor500","H3K27me1",0,-20,"High Expression","control2_seedlings"
"2158","Promotor500","H4K16ac",25,-20,"High Expression","control2_seedlings"
"2159","Promotor500","H3K14ac",25,-20,"High Expression","control2_seedlings"
"2160","Promotor500","H2A",0,-20,"High Expression","control2_seedlings"
"2161","Promotor500","H3",0,-20,"High Expression","control2_seedlings"
"2162","Promotor500","H2A-X",0,-20,"High Expression","control2_seedlings"
"2163","Promotor500","H3K18ac",25,-20,"High Expression","control2_seedlings"
"2164","Gene20","H3-3",25,20,"High Expression","control2_seedlings"
"2165","Gene20","H3K9me2",0,20,"High Expression","control2_seedlings"
"2166","Gene20","H3K27me3",0,20,"High Expression","control2_seedlings"
"2167","Gene20","H2A-Z",75,20,"High Expression","control2_seedlings"
"2168","Gene20","H2AK121ub",50,20,"High Expression","control2_seedlings"
"2169","Gene20","H3ac",0,20,"High Expression","control2_seedlings"
"2170","Gene20","H3K4me3",100,20,"High Expression","control2_seedlings"
"2171","Gene20","H3K36me3",100,20,"High Expression","control2_seedlings"
"2172","Gene20","H3K27ac",100,20,"High Expression","control2_seedlings"
"2173","Gene20","H4K5ac",100,20,"High Expression","control2_seedlings"
"2174","Gene20","H4K8ac",100,20,"High Expression","control2_seedlings"
"2175","Gene20","H3-1",0,20,"High Expression","control2_seedlings"
"2176","Gene20","H3K9ac",100,20,"High Expression","control2_seedlings"
"2177","Gene20","H4K12ac",100,20,"High Expression","control2_seedlings"
"2178","Gene20","H3K27me1",0,20,"High Expression","control2_seedlings"
"2179","Gene20","H4K16ac",100,20,"High Expression","control2_seedlings"
"2180","Gene20","H3K14ac",75,20,"High Expression","control2_seedlings"
"2181","Gene20","H2A",0,20,"High Expression","control2_seedlings"
"2182","Gene20","H3",0,20,"High Expression","control2_seedlings"
"2183","Gene20","H2A-X",0,20,"High Expression","control2_seedlings"
"2184","Gene20","H3K18ac",25,20,"High Expression","control2_seedlings"
"2185","Gene40","H3-3",50,40,"High Expression","control2_seedlings"
"2186","Gene40","H3K9me2",0,40,"High Expression","control2_seedlings"
"2187","Gene40","H3K27me3",0,40,"High Expression","control2_seedlings"
"2188","Gene40","H2A-Z",50,40,"High Expression","control2_seedlings"
"2189","Gene40","H2AK121ub",50,40,"High Expression","control2_seedlings"
"2190","Gene40","H3ac",0,40,"High Expression","control2_seedlings"
"2191","Gene40","H3K4me3",100,40,"High Expression","control2_seedlings"
"2192","Gene40","H3K36me3",100,40,"High Expression","control2_seedlings"
"2193","Gene40","H3K27ac",100,40,"High Expression","control2_seedlings"
"2194","Gene40","H4K5ac",100,40,"High Expression","control2_seedlings"
"2195","Gene40","H4K8ac",100,40,"High Expression","control2_seedlings"
"2196","Gene40","H3-1",0,40,"High Expression","control2_seedlings"
"2197","Gene40","H3K9ac",100,40,"High Expression","control2_seedlings"
"2198","Gene40","H4K12ac",100,40,"High Expression","control2_seedlings"
"2199","Gene40","H3K27me1",0,40,"High Expression","control2_seedlings"
"2200","Gene40","H4K16ac",100,40,"High Expression","control2_seedlings"
"2201","Gene40","H3K14ac",100,40,"High Expression","control2_seedlings"
"2202","Gene40","H2A",0,40,"High Expression","control2_seedlings"
"2203","Gene40","H3",25,40,"High Expression","control2_seedlings"
"2204","Gene40","H2A-X",0,40,"High Expression","control2_seedlings"
"2205","Gene40","H3K18ac",25,40,"High Expression","control2_seedlings"
"2206","Gene60","H3-3",75,60,"High Expression","control2_seedlings"
"2207","Gene60","H3K9me2",0,60,"High Expression","control2_seedlings"
"2208","Gene60","H3K27me3",0,60,"High Expression","control2_seedlings"
"2209","Gene60","H2A-Z",25,60,"High Expression","control2_seedlings"
"2210","Gene60","H2AK121ub",0,60,"High Expression","control2_seedlings"
"2211","Gene60","H3ac",0,60,"High Expression","control2_seedlings"
"2212","Gene60","H3K4me3",100,60,"High Expression","control2_seedlings"
"2213","Gene60","H3K36me3",100,60,"High Expression","control2_seedlings"
"2214","Gene60","H3K27ac",75,60,"High Expression","control2_seedlings"
"2215","Gene60","H4K5ac",75,60,"High Expression","control2_seedlings"
"2216","Gene60","H4K8ac",75,60,"High Expression","control2_seedlings"
"2217","Gene60","H3-1",25,60,"High Expression","control2_seedlings"
"2218","Gene60","H3K9ac",100,60,"High Expression","control2_seedlings"
"2219","Gene60","H4K12ac",50,60,"High Expression","control2_seedlings"
"2220","Gene60","H3K27me1",0,60,"High Expression","control2_seedlings"
"2221","Gene60","H4K16ac",75,60,"High Expression","control2_seedlings"
"2222","Gene60","H3K14ac",75,60,"High Expression","control2_seedlings"
"2223","Gene60","H2A",0,60,"High Expression","control2_seedlings"
"2224","Gene60","H3",25,60,"High Expression","control2_seedlings"
"2225","Gene60","H2A-X",0,60,"High Expression","control2_seedlings"
"2226","Gene60","H3K18ac",25,60,"High Expression","control2_seedlings"
"2227","Gene80","H3-3",75,80,"High Expression","control2_seedlings"
"2228","Gene80","H3K9me2",0,80,"High Expression","control2_seedlings"
"2229","Gene80","H3K27me3",0,80,"High Expression","control2_seedlings"
"2230","Gene80","H2A-Z",0,80,"High Expression","control2_seedlings"
"2231","Gene80","H2AK121ub",0,80,"High Expression","control2_seedlings"
"2232","Gene80","H3ac",0,80,"High Expression","control2_seedlings"
"2233","Gene80","H3K4me3",75,80,"High Expression","control2_seedlings"
"2234","Gene80","H3K36me3",75,80,"High Expression","control2_seedlings"
"2235","Gene80","H3K27ac",25,80,"High Expression","control2_seedlings"
"2236","Gene80","H4K5ac",25,80,"High Expression","control2_seedlings"
"2237","Gene80","H4K8ac",25,80,"High Expression","control2_seedlings"
"2238","Gene80","H3-1",25,80,"High Expression","control2_seedlings"
"2239","Gene80","H3K9ac",75,80,"High Expression","control2_seedlings"
"2240","Gene80","H4K12ac",25,80,"High Expression","control2_seedlings"
"2241","Gene80","H3K27me1",0,80,"High Expression","control2_seedlings"
"2242","Gene80","H4K16ac",25,80,"High Expression","control2_seedlings"
"2243","Gene80","H3K14ac",25,80,"High Expression","control2_seedlings"
"2244","Gene80","H2A",0,80,"High Expression","control2_seedlings"
"2245","Gene80","H3",0,80,"High Expression","control2_seedlings"
"2246","Gene80","H2A-X",0,80,"High Expression","control2_seedlings"
"2247","Gene80","H3K18ac",25,80,"High Expression","control2_seedlings"
"2248","Gene100","H3-3",75,100,"High Expression","control2_seedlings"
"2249","Gene100","H3K9me2",0,100,"High Expression","control2_seedlings"
"2250","Gene100","H3K27me3",0,100,"High Expression","control2_seedlings"
"2251","Gene100","H2A-Z",0,100,"High Expression","control2_seedlings"
"2252","Gene100","H2AK121ub",0,100,"High Expression","control2_seedlings"
"2253","Gene100","H3ac",0,100,"High Expression","control2_seedlings"
"2254","Gene100","H3K4me3",50,100,"High Expression","control2_seedlings"
"2255","Gene100","H3K36me3",25,100,"High Expression","control2_seedlings"
"2256","Gene100","H3K27ac",25,100,"High Expression","control2_seedlings"
"2257","Gene100","H4K5ac",25,100,"High Expression","control2_seedlings"
"2258","Gene100","H4K8ac",25,100,"High Expression","control2_seedlings"
"2259","Gene100","H3-1",0,100,"High Expression","control2_seedlings"
"2260","Gene100","H3K9ac",50,100,"High Expression","control2_seedlings"
"2261","Gene100","H4K12ac",25,100,"High Expression","control2_seedlings"
"2262","Gene100","H3K27me1",0,100,"High Expression","control2_seedlings"
"2263","Gene100","H4K16ac",25,100,"High Expression","control2_seedlings"
"2264","Gene100","H3K14ac",25,100,"High Expression","control2_seedlings"
"2265","Gene100","H2A",0,100,"High Expression","control2_seedlings"
"2266","Gene100","H3",0,100,"High Expression","control2_seedlings"
"2267","Gene100","H2A-X",0,100,"High Expression","control2_seedlings"
"2268","Gene100","H3K18ac",25,100,"High Expression","control2_seedlings"
"2269","Downstream","H3-3",75,120,"High Expression","control2_seedlings"
"2270","Downstream","H3K9me2",0,120,"High Expression","control2_seedlings"
"2271","Downstream","H3K27me3",0,120,"High Expression","control2_seedlings"
"2272","Downstream","H2A-Z",0,120,"High Expression","control2_seedlings"
"2273","Downstream","H2AK121ub",0,120,"High Expression","control2_seedlings"
"2274","Downstream","H3ac",0,120,"High Expression","control2_seedlings"
"2275","Downstream","H3K4me3",50,120,"High Expression","control2_seedlings"
"2276","Downstream","H3K36me3",25,120,"High Expression","control2_seedlings"
"2277","Downstream","H3K27ac",25,120,"High Expression","control2_seedlings"
"2278","Downstream","H4K5ac",25,120,"High Expression","control2_seedlings"
"2279","Downstream","H4K8ac",25,120,"High Expression","control2_seedlings"
"2280","Downstream","H3-1",0,120,"High Expression","control2_seedlings"
"2281","Downstream","H3K9ac",50,120,"High Expression","control2_seedlings"
"2282","Downstream","H4K12ac",25,120,"High Expression","control2_seedlings"
"2283","Downstream","H3K27me1",0,120,"High Expression","control2_seedlings"
"2284","Downstream","H4K16ac",25,120,"High Expression","control2_seedlings"
"2285","Downstream","H3K14ac",25,120,"High Expression","control2_seedlings"
"2286","Downstream","H2A",0,120,"High Expression","control2_seedlings"
"2287","Downstream","H3",0,120,"High Expression","control2_seedlings"
"2288","Downstream","H2A-X",0,120,"High Expression","control2_seedlings"
"2289","Downstream","H3K18ac",25,120,"High Expression","control2_seedlings"
"2290","DownstreamIntergenic","H3-3",0,140,"High Expression","control2_seedlings"
"2291","DownstreamIntergenic","H3K9me2",0,140,"High Expression","control2_seedlings"
"2292","DownstreamIntergenic","H3K27me3",0,140,"High Expression","control2_seedlings"
"2293","DownstreamIntergenic","H2A-Z",0,140,"High Expression","control2_seedlings"
"2294","DownstreamIntergenic","H2AK121ub",0,140,"High Expression","control2_seedlings"
"2295","DownstreamIntergenic","H3ac",0,140,"High Expression","control2_seedlings"
"2296","DownstreamIntergenic","H3K4me3",0,140,"High Expression","control2_seedlings"
"2297","DownstreamIntergenic","H3K36me3",0,140,"High Expression","control2_seedlings"
"2298","DownstreamIntergenic","H3K27ac",0,140,"High Expression","control2_seedlings"
"2299","DownstreamIntergenic","H4K5ac",0,140,"High Expression","control2_seedlings"
"2300","DownstreamIntergenic","H4K8ac",0,140,"High Expression","control2_seedlings"
"2301","DownstreamIntergenic","H3-1",0,140,"High Expression","control2_seedlings"
"2302","DownstreamIntergenic","H3K9ac",0,140,"High Expression","control2_seedlings"
"2303","DownstreamIntergenic","H4K12ac",0,140,"High Expression","control2_seedlings"
"2304","DownstreamIntergenic","H3K27me1",0,140,"High Expression","control2_seedlings"
"2305","DownstreamIntergenic","H4K16ac",0,140,"High Expression","control2_seedlings"
"2306","DownstreamIntergenic","H3K14ac",0,140,"High Expression","control2_seedlings"
"2307","DownstreamIntergenic","H2A",0,140,"High Expression","control2_seedlings"
"2308","DownstreamIntergenic","H3",0,140,"High Expression","control2_seedlings"
"2309","DownstreamIntergenic","H2A-X",0,140,"High Expression","control2_seedlings"
"2310","DownstreamIntergenic","H3K18ac",0,140,"High Expression","control2_seedlings"
"2311","UpstreamIntergenic","H3-3",14.0350877192982,-60,"No Expression","control3_seedlings"
"2312","UpstreamIntergenic","H3K9me2",5.26315789473684,-60,"No Expression","control3_seedlings"
"2313","UpstreamIntergenic","H3K27me3",28.0701754385965,-60,"No Expression","control3_seedlings"
"2314","UpstreamIntergenic","H2A-Z",26.3157894736842,-60,"No Expression","control3_seedlings"
"2315","UpstreamIntergenic","H2AK121ub",17.5438596491228,-60,"No Expression","control3_seedlings"
"2316","UpstreamIntergenic","H3ac",0,-60,"No Expression","control3_seedlings"
"2317","UpstreamIntergenic","H3K4me3",7.01754385964912,-60,"No Expression","control3_seedlings"
"2318","UpstreamIntergenic","H3K36me3",3.50877192982456,-60,"No Expression","control3_seedlings"
"2319","UpstreamIntergenic","H3K27ac",0,-60,"No Expression","control3_seedlings"
"2320","UpstreamIntergenic","H4K5ac",3.50877192982456,-60,"No Expression","control3_seedlings"
"2321","UpstreamIntergenic","H4K8ac",1.75438596491228,-60,"No Expression","control3_seedlings"
"2322","UpstreamIntergenic","H3-1",14.0350877192982,-60,"No Expression","control3_seedlings"
"2323","UpstreamIntergenic","H3K9ac",10.5263157894737,-60,"No Expression","control3_seedlings"
"2324","UpstreamIntergenic","H4K12ac",0,-60,"No Expression","control3_seedlings"
"2325","UpstreamIntergenic","H3K27me1",0,-60,"No Expression","control3_seedlings"
"2326","UpstreamIntergenic","H4K16ac",0,-60,"No Expression","control3_seedlings"
"2327","UpstreamIntergenic","H3K14ac",1.75438596491228,-60,"No Expression","control3_seedlings"
"2328","UpstreamIntergenic","H2A",0,-60,"No Expression","control3_seedlings"
"2329","UpstreamIntergenic","H3",5.26315789473684,-60,"No Expression","control3_seedlings"
"2330","UpstreamIntergenic","H2A-X",0,-60,"No Expression","control3_seedlings"
"2331","UpstreamIntergenic","H3K18ac",8.7719298245614,-60,"No Expression","control3_seedlings"
"2332","Promotor1000","H3-3",56.140350877193,-40,"No Expression","control3_seedlings"
"2333","Promotor1000","H3K9me2",8.7719298245614,-40,"No Expression","control3_seedlings"
"2334","Promotor1000","H3K27me3",52.6315789473684,-40,"No Expression","control3_seedlings"
"2335","Promotor1000","H2A-Z",80.7017543859649,-40,"No Expression","control3_seedlings"
"2336","Promotor1000","H2AK121ub",47.3684210526316,-40,"No Expression","control3_seedlings"
"2337","Promotor1000","H3ac",0,-40,"No Expression","control3_seedlings"
"2338","Promotor1000","H3K4me3",43.859649122807,-40,"No Expression","control3_seedlings"
"2339","Promotor1000","H3K36me3",24.5614035087719,-40,"No Expression","control3_seedlings"
"2340","Promotor1000","H3K27ac",10.5263157894737,-40,"No Expression","control3_seedlings"
"2341","Promotor1000","H4K5ac",24.5614035087719,-40,"No Expression","control3_seedlings"
"2342","Promotor1000","H4K8ac",19.2982456140351,-40,"No Expression","control3_seedlings"
"2343","Promotor1000","H3-1",56.140350877193,-40,"No Expression","control3_seedlings"
"2344","Promotor1000","H3K9ac",29.8245614035088,-40,"No Expression","control3_seedlings"
"2345","Promotor1000","H4K12ac",15.7894736842105,-40,"No Expression","control3_seedlings"
"2346","Promotor1000","H3K27me1",0,-40,"No Expression","control3_seedlings"
"2347","Promotor1000","H4K16ac",12.280701754386,-40,"No Expression","control3_seedlings"
"2348","Promotor1000","H3K14ac",22.8070175438596,-40,"No Expression","control3_seedlings"
"2349","Promotor1000","H2A",0,-40,"No Expression","control3_seedlings"
"2350","Promotor1000","H3",21.0526315789474,-40,"No Expression","control3_seedlings"
"2351","Promotor1000","H2A-X",0,-40,"No Expression","control3_seedlings"
"2352","Promotor1000","H3K18ac",10.5263157894737,-40,"No Expression","control3_seedlings"
"2353","Promotor500","H3-3",42.1052631578947,-20,"No Expression","control3_seedlings"
"2354","Promotor500","H3K9me2",7.01754385964912,-20,"No Expression","control3_seedlings"
"2355","Promotor500","H3K27me3",47.3684210526316,-20,"No Expression","control3_seedlings"
"2356","Promotor500","H2A-Z",71.9298245614035,-20,"No Expression","control3_seedlings"
"2357","Promotor500","H2AK121ub",36.8421052631579,-20,"No Expression","control3_seedlings"
"2358","Promotor500","H3ac",0,-20,"No Expression","control3_seedlings"
"2359","Promotor500","H3K4me3",26.3157894736842,-20,"No Expression","control3_seedlings"
"2360","Promotor500","H3K36me3",12.280701754386,-20,"No Expression","control3_seedlings"
"2361","Promotor500","H3K27ac",5.26315789473684,-20,"No Expression","control3_seedlings"
"2362","Promotor500","H4K5ac",15.7894736842105,-20,"No Expression","control3_seedlings"
"2363","Promotor500","H4K8ac",10.5263157894737,-20,"No Expression","control3_seedlings"
"2364","Promotor500","H3-1",49.1228070175439,-20,"No Expression","control3_seedlings"
"2365","Promotor500","H3K9ac",17.5438596491228,-20,"No Expression","control3_seedlings"
"2366","Promotor500","H4K12ac",10.5263157894737,-20,"No Expression","control3_seedlings"
"2367","Promotor500","H3K27me1",0,-20,"No Expression","control3_seedlings"
"2368","Promotor500","H4K16ac",7.01754385964912,-20,"No Expression","control3_seedlings"
"2369","Promotor500","H3K14ac",14.0350877192982,-20,"No Expression","control3_seedlings"
"2370","Promotor500","H2A",0,-20,"No Expression","control3_seedlings"
"2371","Promotor500","H3",12.280701754386,-20,"No Expression","control3_seedlings"
"2372","Promotor500","H2A-X",0,-20,"No Expression","control3_seedlings"
"2373","Promotor500","H3K18ac",7.01754385964912,-20,"No Expression","control3_seedlings"
"2374","Gene20","H3-3",59.6491228070175,20,"No Expression","control3_seedlings"
"2375","Gene20","H3K9me2",5.26315789473684,20,"No Expression","control3_seedlings"
"2376","Gene20","H3K27me3",49.1228070175439,20,"No Expression","control3_seedlings"
"2377","Gene20","H2A-Z",80.7017543859649,20,"No Expression","control3_seedlings"
"2378","Gene20","H2AK121ub",47.3684210526316,20,"No Expression","control3_seedlings"
"2379","Gene20","H3ac",0,20,"No Expression","control3_seedlings"
"2380","Gene20","H3K4me3",54.3859649122807,20,"No Expression","control3_seedlings"
"2381","Gene20","H3K36me3",10.5263157894737,20,"No Expression","control3_seedlings"
"2382","Gene20","H3K27ac",3.50877192982456,20,"No Expression","control3_seedlings"
"2383","Gene20","H4K5ac",19.2982456140351,20,"No Expression","control3_seedlings"
"2384","Gene20","H4K8ac",14.0350877192982,20,"No Expression","control3_seedlings"
"2385","Gene20","H3-1",73.6842105263158,20,"No Expression","control3_seedlings"
"2386","Gene20","H3K9ac",19.2982456140351,20,"No Expression","control3_seedlings"
"2387","Gene20","H4K12ac",8.7719298245614,20,"No Expression","control3_seedlings"
"2388","Gene20","H3K27me1",0,20,"No Expression","control3_seedlings"
"2389","Gene20","H4K16ac",5.26315789473684,20,"No Expression","control3_seedlings"
"2390","Gene20","H3K14ac",14.0350877192982,20,"No Expression","control3_seedlings"
"2391","Gene20","H2A",0,20,"No Expression","control3_seedlings"
"2392","Gene20","H3",31.5789473684211,20,"No Expression","control3_seedlings"
"2393","Gene20","H2A-X",0,20,"No Expression","control3_seedlings"
"2394","Gene20","H3K18ac",8.7719298245614,20,"No Expression","control3_seedlings"
"2395","Gene40","H3-3",59.6491228070175,40,"No Expression","control3_seedlings"
"2396","Gene40","H3K9me2",3.50877192982456,40,"No Expression","control3_seedlings"
"2397","Gene40","H3K27me3",43.859649122807,40,"No Expression","control3_seedlings"
"2398","Gene40","H2A-Z",77.1929824561403,40,"No Expression","control3_seedlings"
"2399","Gene40","H2AK121ub",40.3508771929825,40,"No Expression","control3_seedlings"
"2400","Gene40","H3ac",0,40,"No Expression","control3_seedlings"
"2401","Gene40","H3K4me3",54.3859649122807,40,"No Expression","control3_seedlings"
"2402","Gene40","H3K36me3",10.5263157894737,40,"No Expression","control3_seedlings"
"2403","Gene40","H3K27ac",1.75438596491228,40,"No Expression","control3_seedlings"
"2404","Gene40","H4K5ac",15.7894736842105,40,"No Expression","control3_seedlings"
"2405","Gene40","H4K8ac",10.5263157894737,40,"No Expression","control3_seedlings"
"2406","Gene40","H3-1",71.9298245614035,40,"No Expression","control3_seedlings"
"2407","Gene40","H3K9ac",14.0350877192982,40,"No Expression","control3_seedlings"
"2408","Gene40","H4K12ac",7.01754385964912,40,"No Expression","control3_seedlings"
"2409","Gene40","H3K27me1",0,40,"No Expression","control3_seedlings"
"2410","Gene40","H4K16ac",5.26315789473684,40,"No Expression","control3_seedlings"
"2411","Gene40","H3K14ac",15.7894736842105,40,"No Expression","control3_seedlings"
"2412","Gene40","H2A",0,40,"No Expression","control3_seedlings"
"2413","Gene40","H3",36.8421052631579,40,"No Expression","control3_seedlings"
"2414","Gene40","H2A-X",0,40,"No Expression","control3_seedlings"
"2415","Gene40","H3K18ac",3.50877192982456,40,"No Expression","control3_seedlings"
"2416","Gene60","H3-3",56.140350877193,60,"No Expression","control3_seedlings"
"2417","Gene60","H3K9me2",3.50877192982456,60,"No Expression","control3_seedlings"
"2418","Gene60","H3K27me3",47.3684210526316,60,"No Expression","control3_seedlings"
"2419","Gene60","H2A-Z",75.4385964912281,60,"No Expression","control3_seedlings"
"2420","Gene60","H2AK121ub",33.3333333333333,60,"No Expression","control3_seedlings"
"2421","Gene60","H3ac",0,60,"No Expression","control3_seedlings"
"2422","Gene60","H3K4me3",50.8771929824561,60,"No Expression","control3_seedlings"
"2423","Gene60","H3K36me3",10.5263157894737,60,"No Expression","control3_seedlings"
"2424","Gene60","H3K27ac",1.75438596491228,60,"No Expression","control3_seedlings"
"2425","Gene60","H4K5ac",14.0350877192982,60,"No Expression","control3_seedlings"
"2426","Gene60","H4K8ac",12.280701754386,60,"No Expression","control3_seedlings"
"2427","Gene60","H3-1",70.1754385964912,60,"No Expression","control3_seedlings"
"2428","Gene60","H3K9ac",10.5263157894737,60,"No Expression","control3_seedlings"
"2429","Gene60","H4K12ac",7.01754385964912,60,"No Expression","control3_seedlings"
"2430","Gene60","H3K27me1",0,60,"No Expression","control3_seedlings"
"2431","Gene60","H4K16ac",7.01754385964912,60,"No Expression","control3_seedlings"
"2432","Gene60","H3K14ac",17.5438596491228,60,"No Expression","control3_seedlings"
"2433","Gene60","H2A",0,60,"No Expression","control3_seedlings"
"2434","Gene60","H3",31.5789473684211,60,"No Expression","control3_seedlings"
"2435","Gene60","H2A-X",0,60,"No Expression","control3_seedlings"
"2436","Gene60","H3K18ac",1.75438596491228,60,"No Expression","control3_seedlings"
"2437","Gene80","H3-3",57.8947368421053,80,"No Expression","control3_seedlings"
"2438","Gene80","H3K9me2",3.50877192982456,80,"No Expression","control3_seedlings"
"2439","Gene80","H3K27me3",47.3684210526316,80,"No Expression","control3_seedlings"
"2440","Gene80","H2A-Z",71.9298245614035,80,"No Expression","control3_seedlings"
"2441","Gene80","H2AK121ub",35.0877192982456,80,"No Expression","control3_seedlings"
"2442","Gene80","H3ac",0,80,"No Expression","control3_seedlings"
"2443","Gene80","H3K4me3",47.3684210526316,80,"No Expression","control3_seedlings"
"2444","Gene80","H3K36me3",12.280701754386,80,"No Expression","control3_seedlings"
"2445","Gene80","H3K27ac",3.50877192982456,80,"No Expression","control3_seedlings"
"2446","Gene80","H4K5ac",14.0350877192982,80,"No Expression","control3_seedlings"
"2447","Gene80","H4K8ac",10.5263157894737,80,"No Expression","control3_seedlings"
"2448","Gene80","H3-1",70.1754385964912,80,"No Expression","control3_seedlings"
"2449","Gene80","H3K9ac",17.5438596491228,80,"No Expression","control3_seedlings"
"2450","Gene80","H4K12ac",12.280701754386,80,"No Expression","control3_seedlings"
"2451","Gene80","H3K27me1",0,80,"No Expression","control3_seedlings"
"2452","Gene80","H4K16ac",7.01754385964912,80,"No Expression","control3_seedlings"
"2453","Gene80","H3K14ac",22.8070175438596,80,"No Expression","control3_seedlings"
"2454","Gene80","H2A",0,80,"No Expression","control3_seedlings"
"2455","Gene80","H3",24.5614035087719,80,"No Expression","control3_seedlings"
"2456","Gene80","H2A-X",0,80,"No Expression","control3_seedlings"
"2457","Gene80","H3K18ac",5.26315789473684,80,"No Expression","control3_seedlings"
"2458","Gene100","H3-3",56.140350877193,100,"No Expression","control3_seedlings"
"2459","Gene100","H3K9me2",1.75438596491228,100,"No Expression","control3_seedlings"
"2460","Gene100","H3K27me3",43.859649122807,100,"No Expression","control3_seedlings"
"2461","Gene100","H2A-Z",71.9298245614035,100,"No Expression","control3_seedlings"
"2462","Gene100","H2AK121ub",33.3333333333333,100,"No Expression","control3_seedlings"
"2463","Gene100","H3ac",0,100,"No Expression","control3_seedlings"
"2464","Gene100","H3K4me3",38.5964912280702,100,"No Expression","control3_seedlings"
"2465","Gene100","H3K36me3",8.7719298245614,100,"No Expression","control3_seedlings"
"2466","Gene100","H3K27ac",5.26315789473684,100,"No Expression","control3_seedlings"
"2467","Gene100","H4K5ac",12.280701754386,100,"No Expression","control3_seedlings"
"2468","Gene100","H4K8ac",8.7719298245614,100,"No Expression","control3_seedlings"
"2469","Gene100","H3-1",64.9122807017544,100,"No Expression","control3_seedlings"
"2470","Gene100","H3K9ac",14.0350877192982,100,"No Expression","control3_seedlings"
"2471","Gene100","H4K12ac",12.280701754386,100,"No Expression","control3_seedlings"
"2472","Gene100","H3K27me1",0,100,"No Expression","control3_seedlings"
"2473","Gene100","H4K16ac",7.01754385964912,100,"No Expression","control3_seedlings"
"2474","Gene100","H3K14ac",19.2982456140351,100,"No Expression","control3_seedlings"
"2475","Gene100","H2A",0,100,"No Expression","control3_seedlings"
"2476","Gene100","H3",15.7894736842105,100,"No Expression","control3_seedlings"
"2477","Gene100","H2A-X",0,100,"No Expression","control3_seedlings"
"2478","Gene100","H3K18ac",5.26315789473684,100,"No Expression","control3_seedlings"
"2479","Downstream","H3-3",29.8245614035088,120,"No Expression","control3_seedlings"
"2480","Downstream","H3K9me2",1.75438596491228,120,"No Expression","control3_seedlings"
"2481","Downstream","H3K27me3",42.1052631578947,120,"No Expression","control3_seedlings"
"2482","Downstream","H2A-Z",70.1754385964912,120,"No Expression","control3_seedlings"
"2483","Downstream","H2AK121ub",26.3157894736842,120,"No Expression","control3_seedlings"
"2484","Downstream","H3ac",0,120,"No Expression","control3_seedlings"
